bill_id,term,session,title,summary,commem
A0297,2024_2025,2024_2025,"Elderly person, institutionalized-increased fines for abuse or exploitation",Increases fines for failing to report suspected abuse or exploitation of institutionalized elderly person.,0
A0298,2024_2025,2024_2025,Students with disab.-req DOE collect & public data on restraint use & seclusion,Requires DOE to collect and publish data on use of restraints and seclusion on students with disabilities.,0
A0299,2024_2025,2024_2025,Education and employment-credit against income tax for pursuing in State,Allows credit against gross income tax for certain eligible taxpayers pursuing education and employment in State.,0
A0300,2024_2025,2024_2025,Hospital patient w/devel. disability-auth designated caregiver accompany patient,"Authorizes hospital patient with developmental disabilities to have designated family member, guardian, direct support professional, or other caregiver accompany patient throughout hospital stay.",0
A0301,2024_2025,2024_2025,"Auth, bd, comm, council-deactivate if entity has not met at least once every yr","Deactivates certain committees, councils, panels, and task forces of advisory or temporary nature if entity does not meet or have quorum at least once every year.",0
A0302,2024_2025,2024_2025,Military monument desecration-crime of third degree,Makes desecration of military monument crime of the third degree.,0
A0303,2024_2025,2024_2025,Blue painted between yellow lines-authorize Commissioner of Transportation allow,Authorizes Commissioner of Transportation to allow painting of blue line between double yellow centerline marking on public roads.,0
A0304,2024_2025,2024_2025,Terrorism-immunity from civil liab to persons reporting info concerning crimes,Grants immunity from civil liability to persons reporting information concerning crimes related to terrorism.,0
A0305,2024_2025,2024_2025,State Council of Developmental Disabilities-expand membership & responsibilities,Expands membership and responsibilities of State Council of Developmental Disabilities.,0
A0306,2024_2025,2024_2025,Affordable housing obligations based on flood risk-concerns exemptions,Establishes process to exempt municipality from certain fair share affordable housing obligations based on flood risk.,0
A0307,2024_2025,2024_2025,New York taxation of NJ residents' income-req St Treasurer issue report,Requires State Treasurer to issue report concerning New York's taxation of New Jersey residents' income.,0
A0308,2024_2025,2024_2025,Basis life support services-expand definition include blood glucose monitoring,Expands definition of basic life support to include blood glucose monitoring.,0
A0309,2024_2025,2024_2025,Patriot Day-designates September 11 as State & public holiday,"Designates, as State and public holiday, September 11 as Patriot Day.",0
A0310,2024_2025,2024_2025,Animal abuse-allows cert. employees of DCPP report to humane law enforce officer,Allows certain employees of DCPP to report animal abuse to humane law enforcement officer.,0
A0311,2024_2025,2024_2025,School bus driver-permitted to administer epinephrine to student in emergency,Permits school bus driver to administer epinephrine to student in emergency under certain circumstances.,0
A0312,2024_2025,2024_2025,"Monitoring devices, school buses-establish crime with interference of",Criminalizies interference with monitoring devices on school buses.,0
A0313,2024_2025,2024_2025,"Jury service-creates new excuse, persons due to developmental disability",Creates new excuse from jury service; directs AOC to create and maintain list of persons excused from jury duty due to developmental disability.,0
A0314,2024_2025,2024_2025,"Transportation mobility, person w/physical disab-req DOT/NJT/DHS study/implement","Requires DOT, NJT, and DHS to study and implement transportation mobility and accessibility improvements for persons with physical disabilities.",0
A0315,2024_2025,2024_2025,Public hearings during declarations-req. Gov. hold under Emerg Health Powers Act,Requires Governor hold public hearings during declarations under Emergency Health Powers Act.,0
A0316,2024_2025,2024_2025,Public school student screening-estab standard for height/weight/blood pressure,"Establishes standards for annual height, weight, and blood pressure screening of public school students.",0
A0317,2024_2025,2024_2025,Governor and legislative leaders-meet quarterly,Requires Governor and legislative leaders to meet together quarterly.,0
A0318,2024_2025,2024_2025,Domestic violence & sexual assault-estab minimum level of training for judges,Establishes minimum level of domestic violence and sexual assault training for judges and judicial personnel.,0
A0319,2024_2025,2024_2025,Business income taxation-conduct study on impact of for previous & upcoming yrs,"Requires Director of Division of Taxation to conduct study on impact of State business income taxation on business out-migration, formation, and employment for previous and upcoming tax years.",0
A0320,2024_2025,2024_2025,Paratransit services-expands NJT Access link to include vet. health care fac;$1M,Expands NJT Access Link paratransit service area to include certain veterans health care facilities; appropriates $1 million.,0
A0321,2024_2025,2024_2025,Emergency medical technician-streamline certification process for cert veterans,Streamlines emergency medical technician certification process for certain veterans.,0
A0322,2024_2025,2024_2025,CBT credit-allows for subcontracting work to NJ small businesses,Allows corporation business tax credit for subcontracting work to NJ small businesses.,0
A0323,2024_2025,2024_2025,Name change for driver's lic-require MVC accept certain documents as proof,Requires MVC to accept certain documents as proof of name change for driver's license.,0
A0324,2024_2025,2024_2025,Better Education Savings Trust prog-improves management & administration,Improves management and administration of New Jersey Better Education Savings Trust program; establishes grants and additional tax incentives for New Jersey Better Education Savings and Trust account contributions; creates New Jersey Better Education Savings and Trust Advisory Council.,0
A0325,2024_2025,2024_2025,"Bias intimidation-elim provision, victims perception of defendants purpose","Eliminates provision in bias intimidation statute concerning victim's perception of defendant's purpose; replaces provision with language concerning a ""reasonable"" victim.",0
A0326,2024_2025,2024_2025,Toll discounts to senior citizens-requires NJTA and SJTA to automatically offer,Requires NJTA and SJTA to automatically offer toll discounts to senior citizens.,0
A0327,2024_2025,2024_2025,Firearm registry-allow people prohibited from owning a firearm include name,Establishes registry allowing persons to voluntarily include their names on list of individuals prohibited from owning firearm.,0
A0328,2024_2025,2024_2025,"Local govt. officers, elected or appointed-ethics training required",Requires all elected or appointed local government officers to receive ethics training.,0
