bill_id,term,session,title,summary,commem
HB0578,2023_2024,2023-RS,AN ACT relating to revenue.,Amend KRS 131.670 to make technical corrections.,0
HB0579,2023_2024,2023-RS,AN ACT relating to state property and declaring an emergency.,"Amend KRS 56.100, 56.120 and 56.160, to increase the self-insured retention amounts of the state fire and tornado insurance fund from $1 million to $10 million; amend KRS 56.180 to raise the fund balance threshold for when moneys will be transferred to the general fund from $10 million to $100 million until June 30, 2025; EMERGENCY.",0
HB0580,2023_2024,2023-RS,AN ACT relating to the Department of Public Advocacy.,"Amend KRS 18A.115 to exclude attorneys in the Department of Public Advocacy from classified service; amend KRS 31.010 to delete references to legal representation for persons with disabilities and make technical corrections; create a new section of KRS Chapter 31 to establish an independent division of the Department of Public Advocacy, the Division of Protection and Advocacy, to provide the protection of rights for persons with disabilities; amend KRS 31.015 to add a member to the Public Advocacy Commission; provide that the Public Advocacy Commission shall appoint the public advocate; amend KRS 31.020 to modify the qualifications to be the public advocate; provide that the compensation of attorneys in the Department of Public Advocacy shall be set by the public advocate; amend KRS 31.030 to require the Department of Public Advocacy to maintain an office in each judicial circuit; delete references to local plans and persons with disabilities; amend KRS 31.120 to delete the determination of indigency form; amend KRS 31.211 to delete references to the local advocacy funds; amend KRS 31.215 to prohibit any attorney working for the Department for Public Advocacy or an attorney working in a public advocacy plan from accepting any compensation except unsolicited gifts of de minimis value; amend to a Class A misdemeanor; amend KRS 31.225 to delete references to district plans; repeal KRS 31.050, 31.060, 31.065, 31.071, and 31.085; Section 7 of this Act takes effect July 1, 2024; Section 12 of this Act takes effect July 1, 2026.",0
HB0581,2023_2024,2023-RS,"AN ACT relating to the Department of Public Advocacy, making an appropriation therefor, and declaring an emergency.","Create a new section of KRS Chapter 31 to require the General Assembly to appropriate to the Department of Public Advocacy not less than 75 percent of the combined general and restricted funds appropriations for the Commonwealth's and county attorneys; authorize the Department of Public Advocacy to use $500,000 of the department's current fiscal year appropriation for a recruiting and retention program; APPROPRIATION; EMERGENCY.",0
HB0582,2023_2024,2023-RS,AN ACT relating to campaign finance.,"Amend KRS 121.015 to define ""campaign consultant""; create new sections of KRS Chapter 121 to establish the registration process for campaign consultants; set penalty for failure to register; require employers of campaign consultants to pay a registration fee.",0
HB0583,2023_2024,2023-RS,AN ACT relating to real property purchased at a master commissioner's sale.,Amend KRS 91.514 to establish that any property that has been inhabited within the previous 3 years that is purchased at a master commissioner's sale must be occupied or placed on the market for rent or sale within 18 months following the vesting of title in the purchaser; establish a fine of $100 per day payable to the local government for noncompliance.,0
HB0584,2023_2024,2023-RS,AN ACT relating to campaign finance.,"Amend KRS 121.180 to require that state and county executive committees and caucus campaign committees make a full report to the registry on a semiannual basis if the committee has more than $10,000 in its campaign fund account, and on an annual basis if the committee has less than $10,000 in its campaign fund account; prohibit unexpended campaign expense funds from being donated to any charitable, nonprofit, or educational institution that the candidate is affiliated with.",0
HB0585,2023_2024,2023-RS,AN ACT relating to birth certificates.,"Amend KRS 213.046, 213.056, and 213.071 to require the biological sex designation on a birth certificate to be either male or female and prohibit a nonbinary or any symbol representing a nonbinary designation including the letter ""X.""",0
HB0586,2023_2024,2023-RS,AN ACT relating to workforce development.,Amend KRS 151B.290 to include the executive director/CEO of the Kentucky League of Cities in the Kentucky Education and Workforce Collaborative.,0
HB0587,2023_2024,2023-RS,AN ACT relating to internal audit functions at public pension funds.,"Amend KRS 61.505 to require the Kentucky Public Pensions Authority to appoint or contract for the services of an Internal Auditor to perform internal audit functions as directed by the Authority; provide that the Internal Auditor shall not be subject to the hiring/employment provisions of KRS Chapter 18A, Chapter 45A, and 64.640, shall be authorized by the Authority to appoint employees under his or her direct supervision, and shall have an annual performance review.",0
HB0588,2023_2024,2023-RS,AN ACT relating to expungement.,Create new section of KRS Chapter 431 to establish an automatic felony expungement process.,0
HB0589,2023_2024,2023-RS,AN ACT relating to coverage for cranial conditions.,"Create new sections of Subtitle 17A of KRS Chapter 304 to require health benefit plans to provide coverage for the treatment of plagiocephaly; prohibit certain restrictions on coverage for the treatment of plagiocephaly; require health benefit plans to provide coverage for cranial banding when prescribed by a health care provider; prohibit certain restrictions on coverage for cranial banding; amend KRS 205.522, 205.6485, 164.2871, and 18A.225 to require Medicaid, KCHIP, self-insured employer plans offered by state postsecondary education institutions, and the state employee health plan to comply with the coverage requirements for the treatment of plagiocephaly and cranial banding; apply provisions to health benefit plans issued or renewed on or after January 1, 2024; require the Cabinet for Health and Family Services to seek federal approval if necessary; EFFECTIVE, in part, January 1, 2024.",0
