bill_number,session_num,session,bill_id_num,title,intro_sponsor,primary_sponsors,cosponsors,keywords,summary,bill_json
HB2006,127,2023_2024_First_Regular,78037,insurance; liquidity; financial assessment,,LIVINGSTON,,FINANCIAL ASSESSMENT; INSURANCE - TITLE 20; LIQUIDITY,HB2006 - insurance; liquidity; financial assessment,https://apps.azleg.gov/api/Bill/?billNumber=HB2006&sessionId=127
HB2007,127,2023_2024_First_Regular,78038,group excess liability insurance,,LIVINGSTON,,GROUP EXCESS LIABILITY INSURANCE; INSURANCE - TITLE 20,HB2007 - (NOW: insurance; group excess liability),https://apps.azleg.gov/api/Bill/?billNumber=HB2007&sessionId=127
HB2008,127,2023_2024_First_Regular,78039,ASRS; contribution prepayment,,LIVINGSTON,,ARIZONA STATE RETIREMENT SYSTEM (ASRS); ASRS (SEE ALSO: ARIZONA STATE RETIREMENT SYSTEM); CONTRIBUTION PREPAYMENT; EMPLOYER CONTRIBUTIONS; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38,HB2008 - ASRS; contribution prepayment,https://apps.azleg.gov/api/Bill/?billNumber=HB2008&sessionId=127
HB2009,127,2023_2024_First_Regular,78040,ASRS; retirement application; changes,,LIVINGSTON,,ARIZONA STATE RETIREMENT SYSTEM (ASRS); ASRS (SEE ALSO: ARIZONA STATE RETIREMENT SYSTEM); PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; RETIREMENT APPLICATION,HB2009 - ASRS; retirement application; changes,https://apps.azleg.gov/api/Bill/?billNumber=HB2009&sessionId=127
HB2010,127,2023_2024_First_Regular,78041,banking; licensing; fees,,LIVINGSTON,,ANNUAL DENTAL LOSS RATIO REPORT (S); BANKING; BANKS AND FINANCIAL INSTITUTIONS - TITLE 6; DEFINITIONS (S); FEES; INSURANCE (S); INSURANCE - TITLE 20 (S); INSURER REPORTING (S); LICENSING; POSTING (S); PROFESSIONS AND OCCUPATIONS - TITLE 32; REGISTRATION,HB2010 - (NOW: banking; licensing; fees; insurer reporting),https://apps.azleg.gov/api/Bill/?billNumber=HB2010&sessionId=127
HB2011,127,2023_2024_First_Regular,78042,state board of accountancy; continuation,,LIVINGSTON,,CONTINUATION; PROFESSIONS AND OCCUPATIONS - TITLE 32; RETROACTIVITY; STATE BOARD OF ACCOUNTANCY; STATE GOVERNMENT - TITLE 41,HB2011 - state board of accountancy; continuation,https://apps.azleg.gov/api/Bill/?billNumber=HB2011&sessionId=127
HB2012,127,2023_2024_First_Regular,78043,real estate appraisers; licensure classifications,,LIVINGSTON,,CLASSIFICATION; COMMUNICATION PROFICIENCY (S); LICENSURE CLASSIFICATIONS; MASSAGE THERAPY (S); PROFESSIONS AND OCCUPATIONS - TITLE 32; QUALIFICATIONS FOR LICENSURE (S); REAL ESTATE APPRAISERS; REPEAL (S); STRIKE EVERYTHING AMENDMENT (S),HB2012 - (NOW: repeal; massage therapy; communication proficiency),https://apps.azleg.gov/api/Bill/?billNumber=HB2012&sessionId=127
HB2013,127,2023_2024_First_Regular,78058,transportation tax; deposit; regional fund,,COOK,,COUNTY TRANSPORTATION EXCISE TAX; DEPOSIT; REGIONAL FUND; TAXATION; TAXATION - TITLE 42; TRANSPORTATION TAX,HB2013 - transportation tax; deposit; regional fund,https://apps.azleg.gov/api/Bill/?billNumber=HB2013&sessionId=127
HB2014,127,2023_2024_First_Regular,78067,STOs; scholarships; corporate tax credits,,LIVINGSTON,,CORPORATE TAX CREDITS; SCHOOL TUITION ORGANIZATION (STO); STO (SEE ALSO: SCHOOL TUITION ORGANIZATION); TAX CREDITS; TAXATION; TAXATION OF INCOME - TITLE 43,HB2014 - STOs; scholarships; corporate tax credits,https://apps.azleg.gov/api/Bill/?billNumber=HB2014&sessionId=127
HB2015,127,2023_2024_First_Regular,78068,retirement plans; plan election; rehire,,LIVINGSTON,,PLAN ELECTION; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; REHIRE; RETIREMENT PLANS,HB2015 - retirement plans; plan election; rehire,https://apps.azleg.gov/api/Bill/?billNumber=HB2015&sessionId=127
HB2016,127,2023_2024_First_Regular,78073,food handler certificates; training; exemption,,COOK,,COUNTIES - TITLE 11; EXEMPTION; FOOD HANDLER CERTIFICATES; TRAINING,HB2016 - food handler certificates; training; exemption,https://apps.azleg.gov/api/Bill/?billNumber=HB2016&sessionId=127
HB2017,127,2023_2024_First_Regular,78076,public officers; residency requirements,,DUNN,,PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; QUALIFICATIONS; RESIDENCY REQUIREMENT,HB2017 - public officers; residency requirements,https://apps.azleg.gov/api/Bill/?billNumber=HB2017&sessionId=127
HB2018,127,2023_2024_First_Regular,78077,counties; committed youth contributions; repeal,,LIVINGSTON,CANO,COMMITTED YOUTH CONTRIBUTIONS; COUNTIES; REPEAL; STATE GOVERNMENT - TITLE 41; TRANSFER OF MONIES,HB2018 - counties; committed youth contributions; repeal,https://apps.azleg.gov/api/Bill/?billNumber=HB2018&sessionId=127
HB2019,127,2023_2024_First_Regular,78087,licensing; permitting; criteria; clarity,,GRANTHAM,,ASSEMBLY (S); CITIES AND TOWNS - TITLE 9; CLARITY; CRITERIA; FREE SPEECH (S); LICENSING; PERMITTING,HB2019 - licensing; permitting; criteria; clarity,https://apps.azleg.gov/api/Bill/?billNumber=HB2019&sessionId=127
HB2020,127,2023_2024_First_Regular,78088,ASRS; contribution prepayment; appropriation,,LIVINGSTON,,APPROPRIATION; ARIZONA STATE RETIREMENT SYSTEM (ASRS); ASRS (SEE ALSO: ARIZONA STATE RETIREMENT SYSTEM); CONTRIBUTION PREPAYMENT; EMPLOYER CONTRIBUTION PREPAYMENT,HB2020 - ASRS; contribution prepayment; appropriation,https://apps.azleg.gov/api/Bill/?billNumber=HB2020&sessionId=127
HB2021,127,2023_2024_First_Regular,78092,technical correction; agricultural extension,,DUNN,,AGRICULTURAL EXTENSION; AGRICULTURE - TITLE 3; TECHNICAL CORRECTION,HB2021 - technical correction; agricultural extension,https://apps.azleg.gov/api/Bill/?billNumber=HB2021&sessionId=127
HB2022,127,2023_2024_First_Regular,78093,water resources; annual report,,DUNN,,ADWR (SEE ALSO: DEPARTMENT OF WATER RESOURCES); ANNUAL REPORT; DEPARTMENT OF WATER RESOURCES (ADWR); EMERGENCY (S); EMERGENCY CLAUSE (S); EXEMPTION FROM RULEMAKING (S); FEE REDUCTION (S); FEES (S); LEVEE (S); REPORT (S); WATER (S); WATER RESOURCES; WATERS - TITLE 45,HB2022 - (NOW: water; report; fees; levee),https://apps.azleg.gov/api/Bill/?billNumber=HB2022&sessionId=127
HB2023,127,2023_2024_First_Regular,78095,judges; election; technical correction,,PARKER J,,COURT OF APPEALS; ELECTION; ELECTIONS AND ELECTORS - TITLE 16; JUDGES; SUPREME COURT; TECHNICAL CORRECTION,HB2023 - judges; election; technical correction,https://apps.azleg.gov/api/Bill/?billNumber=HB2023&sessionId=127
HB2024,127,2023_2024_First_Regular,78096,technical correction; ballot; presidential candidates,,PARKER J,,BALLOT; ELECTIONS AND ELECTORS - TITLE 16; PRESIDENTIAL CANDIDATES; TECHNICAL CORRECTION,HB2024 - technical correction; ballot; presidential candidates,https://apps.azleg.gov/api/Bill/?billNumber=HB2024&sessionId=127
HB2025,127,2023_2024_First_Regular,78102,community colleges; expenditure limitation,,DUNN,,COMMUNITY COLLEGES; EXPENDITURE LIMIT; LIMITATIONS; RETROACTIVITY; STATE AID; WITHHOLDING,HB2025 - community colleges; expenditure limitation,https://apps.azleg.gov/api/Bill/?billNumber=HB2025&sessionId=127
HB2026,127,2023_2024_First_Regular,78103,appropriation; on-farm efficiency fund,,DUNN,,APPROPRIATION; ON-FARM EFFICIENCY FUND; ON-FARM IRRIGATION EFFICIENCY,HB2026 - appropriation; on-farm efficiency fund,https://apps.azleg.gov/api/Bill/?billNumber=HB2026&sessionId=127
HB2027,127,2023_2024_First_Regular,78104,appropriation; unfunded liability; CORP,,LIVINGSTON,,APPROPRIATION; CORP (SEE ALSO: CORRECTIONS OFFICER RETIREMENT PLAN); CORRECTIONS OFFICER RETIREMENT PLAN (CORP); PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; PUBLIC PENSION LIABILITY; UNFUNDED LIABILITY,HB2027 - appropriation; unfunded liability; CORP,https://apps.azleg.gov/api/Bill/?billNumber=HB2027&sessionId=127
HB2028,127,2023_2024_First_Regular,78105,PSPRS; contribution rates,,LIVINGSTON,,CONTRIBUTION RATES; EMERGENCY (S); EMERGENCY CLAUSE (S); PSPRS (SEE ALSO: PUBLIC SAFETY PERSONNEL RETIREMENT SYSTEM); PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; PUBLIC SAFETY PERSONNEL RETIREMENT SYSTEM (PSPRS); RETROACTIVITY,HB2028 - PSPRS; contribution rates,https://apps.azleg.gov/api/Bill/?billNumber=HB2028&sessionId=127
HB2029,127,2023_2024_First_Regular,78107,ASRS; supplemental deferral plan; participation,,LIVINGSTON,,ARIZONA STATE RETIREMENT SYSTEM (ASRS); ASRS (SEE ALSO: ARIZONA STATE RETIREMENT SYSTEM); IMMUNITY; PARTICIPATION; POLITICAL SUBDIVISIONS; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; SUPPLEMENTAL DEFERRAL PLAN,HB2029 - ASRS; supplemental deferral plan; participation,https://apps.azleg.gov/api/Bill/?billNumber=HB2029&sessionId=127
HB2030,127,2023_2024_First_Regular,78108,technical correction; DUI; blood test,,COOK,,BLOOD TEST; DRIVING UNDER THE INFLUENCE; DUI; TECHNICAL CORRECTION; TRANSPORTATION - TITLE 28,HB2030 - technical correction; DUI; blood test,https://apps.azleg.gov/api/Bill/?billNumber=HB2030&sessionId=127
HB2031,127,2023_2024_First_Regular,78109,technical correction; disabled parking; reciprocity,,COOK,,DISABLED PARKING; PERSONS WITH DISABILITIES; RECIPROCITY; TECHNICAL CORRECTION; TRANSPORTATION - TITLE 28,HB2031 - technical correction; disabled parking; reciprocity,https://apps.azleg.gov/api/Bill/?billNumber=HB2031&sessionId=127
HB2032,127,2023_2024_First_Regular,78112,water resources; technical correction,,COOK,,TECHNICAL CORRECTION; WATER RESOURCES; WATERS - TITLE 45,HB2032 - water resources; technical correction,https://apps.azleg.gov/api/Bill/?billNumber=HB2032&sessionId=127
HB2033,127,2023_2024_First_Regular,78113,technical correction; assistant funeral directors,,COOK,,ASSISTANT FUNERAL DIRECTORS; PROFESSIONS AND OCCUPATIONS - TITLE 32; TECHNICAL CORRECTION,HB2033 - technical correction; assistant funeral directors,https://apps.azleg.gov/api/Bill/?billNumber=HB2033&sessionId=127
HB2034,127,2023_2024_First_Regular,78114,technical correction; tax court; decisions,,COOK,,COURTS AND CIVIL PROCEEDINGS - TITLE 12; DECISIONS; TAX COURT; TECHNICAL CORRECTION,HB2034 - technical correction; tax court; decisions,https://apps.azleg.gov/api/Bill/?billNumber=HB2034&sessionId=127
HB2035,127,2023_2024_First_Regular,78115,dental board; formal hearings,,BLISS,,DENTAL BOARD; FORMAL HEARINGS; PROFESSIONS AND OCCUPATIONS - TITLE 32; STATE BOARD OF DENTAL EXAMINERS,HB2035 - dental board; formal hearings,https://apps.azleg.gov/api/Bill/?billNumber=HB2035&sessionId=127
HB2036,127,2023_2024_First_Regular,78116,dental board; rules; assistance; repeal,,BLISS,,ASSISTANCE; DENTAL BOARD; PROFESSIONS AND OCCUPATIONS - TITLE 32; REPEAL; RULES; STATE BOARD OF DENTAL EXAMINERS; UNPROFESSIONAL CONDUCT,HB2036 - dental board; rules; assistance; repeal,https://apps.azleg.gov/api/Bill/?billNumber=HB2036&sessionId=127
HB2037,127,2023_2024_First_Regular,78117,dentists; registration; civil penalty; repeal,,BLISS,,CIVIL PENALTY; DENTISTS; PROFESSIONS AND OCCUPATIONS - TITLE 32; REGISTRATION; REPEAL; STATE BOARD OF DENTAL EXAMINERS,HB2037 - dentists; registration; civil penalty; repeal,https://apps.azleg.gov/api/Bill/?billNumber=HB2037&sessionId=127
HB2038,127,2023_2024_First_Regular,78118,automated external defibrillators; requirements,,BLISS,,AUTOMATED EXTERNAL DEFIBRILLATORS; PROFESSIONS AND OCCUPATIONS - TITLE 32; REQUIREMENTS; STATE BOARD OF DENTAL EXAMINERS,HB2038 - automated external defibrillators; requirements,https://apps.azleg.gov/api/Bill/?billNumber=HB2038&sessionId=127
HB2039,127,2023_2024_First_Regular,78119,dental board; continuation,,BLISS,,CONTINUATION; DENTAL BOARD; RETROACTIVITY; STATE BOARD OF DENTAL EXAMINERS; STATE GOVERNMENT - TITLE 41; TERMINATION,HB2039 - dental board; continuation,https://apps.azleg.gov/api/Bill/?billNumber=HB2039&sessionId=127
HB2040,127,2023_2024_First_Regular,78120,industrial development bonds; preapproval; repeal,,BLISS,,INDUSTRIAL DEVELOPMENT BONDS; PREAPPROVAL; PUBLIC FINANCES - TITLE 35; THRESHOLD,HB2040 - (NOW: industrial development bonds; preapproval; threshold),https://apps.azleg.gov/api/Bill/?billNumber=HB2040&sessionId=127
HB2041,127,2023_2024_First_Regular,78121,mental health; voluntary evaluations; payment,,BLISS,,COURT OPTIONS (S); DEFINITIONS (S); IMMUNITY (S); MENTAL HEALTH; MENTAL HEALTH SERVICES; PAYMENT; PUBLIC HEALTH AND SAFETY - TITLE 36; RULES (S); VOLUNTARY EVALUATIONS,HB2041 - mental health; voluntary evaluations; payment,https://apps.azleg.gov/api/Bill/?billNumber=HB2041&sessionId=127
HB2042,127,2023_2024_First_Regular,78122,acute care services; pilot program,,BLISS,,ACUTE CARE AT HOME PILOT PROGRAM; ACUTE CARE SERVICES; PILOT PROGRAM,HB2042 - acute care services; pilot program,https://apps.azleg.gov/api/Bill/?billNumber=HB2042&sessionId=127
HB2043,127,2023_2024_First_Regular,78123,physician assistants; supervision; collaboration,,BLISS,GILLETTE; BURCH,ARIZONA REGULATORY BOARD OF PHYSICIAN ASSISTANTS; COLLABORATION; PHYSICIAN ASSISTANTS; PROFESSIONS AND OCCUPATIONS - TITLE 32; SUPERVISION,HB2043 - physician assistants; supervision; collaboration,https://apps.azleg.gov/api/Bill/?billNumber=HB2043&sessionId=127
HB2044,127,2023_2024_First_Regular,78124,municipal general plan; adoption,,BLISS,,ADOPTION; CITIES AND TOWNS - TITLE 9; MUNICIPAL GENERAL PLAN; MUNICIPAL PLANNING,HB2044 - municipal general plan; adoption,https://apps.azleg.gov/api/Bill/?billNumber=HB2044&sessionId=127
HB2045,127,2023_2024_First_Regular,78125,nursing board; school nurse certification,,BLISS,,ARIZONA STATE BOARD OF NURSING; NURSING BOARD; PROFESSIONS AND OCCUPATIONS - TITLE 32; QUALIFICATIONS; SCHOOL NURSE CERTIFICATION,HB2045 - nursing board; school nurse certification,https://apps.azleg.gov/api/Bill/?billNumber=HB2045&sessionId=127
HB2046,127,2023_2024_First_Regular,78126,board of psychologist examiners,,BLISS,,BOARD OF PSYCHOLOGIST EXAMINERS; PROFESSIONS AND OCCUPATIONS - TITLE 32; STATE BOARD OF PSYCHOLOGY EXAMINERS,HB2046 - board of psychologist examiners,https://apps.azleg.gov/api/Bill/?billNumber=HB2046&sessionId=127
HB2047,127,2023_2024_First_Regular,78127,vacation rentals; short-term rentals; restrictions,,BLISS,,CITIES AND TOWNS - TITLE 9; RESTRICTIONS; SHORT-TERM RENTALS; VACATION AND SHORT-TERM RENTALS; VACATION RENTALS,HB2047 - vacation rentals; short-term rentals; restrictions,https://apps.azleg.gov/api/Bill/?billNumber=HB2047&sessionId=127
HB2048,127,2023_2024_First_Regular,78128,assured water; small residential developments,,BLISS,,ASSURED WATER; CERTIFICATES OF ASSURED WATER SUPPLY; SMALL RESIDENTIAL DEVELOPMENTS; WATERS - TITLE 45,HB2048 - assured water; small residential developments,https://apps.azleg.gov/api/Bill/?billNumber=HB2048&sessionId=127
HB2049,127,2023_2024_First_Regular,78129,bank deposits; technical correction,,DUNN,,ACTIVE MILITARY MEMBERS (S); ADVERSE ACTIONS (S); ANNUAL REVIEW (S); ASSESSMENTS (S); AUTHORITY (S); BASE-PERIOD EMPLOYER; COMMISSION MEETINGS (S); COMPACT COMMISSION (S); CONSTRUCTION (S); COSMETOLOGY (S); COSMETOLOGY LICENSURE COMPACT (S); COSMETOLOGY LICENSURE COMPACT COMMISSION (S); DATA SYSTEM (S); DEFENSE (S); DEFINITIONS (S); DUTIES (S); EFFECTIVE DATE (S); EMPLOYERS; EMPLOYMENT SECURITY; EXECUTIVE COMMITTEE (S); FINANCING (S); INDEMNIFICATION (S); LABOR - TITLE 23; LIMITATIONS; MEETINGS (S); MEMBER STATE REQUIREMENTS (S); MEMBERS (S); MULTISTATE LICENSES (S); NOTICE (S); OBJECTIVES (S); POWERS AND DUTIES (S); PROFESSIONS AND OCCUPATIONS - TITLE 32 (S); PURPOSE (S); QUALIFIED IMMUNITY (S); REISSUANCE (S); RULEMAKING (S); SEVERABILITY (S); STRIKE EVERYTHING AMENDMENT (S); UNEMPLOYMENT INSURANCE; WITHDRAWAL (S),HB2049 - (NOW: cosmetology licensure compact),https://apps.azleg.gov/api/Bill/?billNumber=HB2049&sessionId=127
HB2050,127,2023_2024_First_Regular,78130,technical correction; nuisance; nonconforming eggs,,DUNN,,AGRICULTURE - TITLE 3; EGGS AND EGG PRODUCTS; NONCONFORMING EGGS; NUISANCE; TECHNICAL CORRECTION,HB2050 - technical correction; nuisance; nonconforming eggs,https://apps.azleg.gov/api/Bill/?billNumber=HB2050&sessionId=127
HB2051,127,2023_2024_First_Regular,78131,technical correction; vehicle refueling apparatus,,DUNN,,CITIES AND TOWNS - TITLE 9; MUNICIPAL REGULATIONS; TECHNICAL CORRECTION; VEHICLE REFUELING APPARATUS,HB2051 - technical correction; vehicle refueling apparatus,https://apps.azleg.gov/api/Bill/?billNumber=HB2051&sessionId=127
HB2052,127,2023_2024_First_Regular,78132,counties; advertising contracts; term; notice,,DUNN,,ADVERTISING CONTRACTS; COUNTIES; COUNTIES - TITLE 11; COUNTY POWERS AND DUTIES; NOTICE; TERM,HB2052 - counties; advertising contracts; term; notice,https://apps.azleg.gov/api/Bill/?billNumber=HB2052&sessionId=127
HB2053,127,2023_2024_First_Regular,78133,nurse-home visitation; program; appropriations,,BLISS,,APPROPRIATION; NURSE-HOME VISITATION; PROGRAM,HB2053 - nurse-home visitation; program; appropriations,https://apps.azleg.gov/api/Bill/?billNumber=HB2053&sessionId=127
HB2054,127,2023_2024_First_Regular,78134,dropout recovery programs; report; posting,,BLISS,,DROPOUT RECOVERY PROGRAMS; EDUCATION - TITLE 15; POSTING; REPORT,HB2054 - dropout recovery programs; report; posting,https://apps.azleg.gov/api/Bill/?billNumber=HB2054&sessionId=127
HB2055,127,2023_2024_First_Regular,78135,probation; work time credits; reporting.,,BLISS,KAISER,CRIMINAL CODE - TITLE 13; PROBATION; REPORTING; WORK TIME CREDITS,HB2055 - probation; work time credits; reporting.,https://apps.azleg.gov/api/Bill/?billNumber=HB2055&sessionId=127
HB2056,127,2023_2024_First_Regular,78136,dry washes; permit program exemption,,DIAZ,CARBONE; DUNN; GRIFFIN; PEÑA,DREDGE AND FILL PERMITS; DRY WASHES; PERMIT PROGRAM EXEMPTION; THE ENVIRONMENT - TITLE 49; WATER QUALITY CONTROL,HB2056 - dry washes; permit program exemption,https://apps.azleg.gov/api/Bill/?billNumber=HB2056&sessionId=127
HB2057,127,2023_2024_First_Regular,78137,classroom-based preparation program; employment,,DIAZ,PINGERELLI,CERTIFICATION AND EMPLOYMENT OF SCHOOL EMPLOYEES; CLASSROOM-BASED PREPARATION PROGRAM; EDUCATION - TITLE 15; EMPLOYMENT,HB2057 - classroom-based preparation program; employment,https://apps.azleg.gov/api/Bill/?billNumber=HB2057&sessionId=127
HB2058,127,2023_2024_First_Regular,78138,flight from law enforcement; classification,,DIAZ,MARSHALL; NGUYEN; PEÑA,CLASSIFICATION; FLIGHT FROM LAW ENFORCEMENT; TRAFFIC LAWS; TRANSPORTATION - TITLE 28,HB2058 - flight from law enforcement; classification,https://apps.azleg.gov/api/Bill/?billNumber=HB2058&sessionId=127
HB2059,127,2023_2024_First_Regular,78139,riot; unlawful assembly; classification; liability,,DIAZ,MARSHALL; NGUYEN; PEÑA,CLASSIFICATION; CRIMINAL CODE - TITLE 13; LIABILITY; MOB INTIMIDATION; RIOT; UNLAWFUL ASSEMBLY,HB2059 - riot; unlawful assembly; classification; liability,https://apps.azleg.gov/api/Bill/?billNumber=HB2059&sessionId=127
HB2060,127,2023_2024_First_Regular,78140,charter schools; financial requirements; revisions,,GRANTHAM,,ACADEMIC CREDIT (S); ANNUAL REPORT (S); ANNUAL REPORTS (S); BUDGET FORMAT (S); CERTIFICATE (S); CHARTER SCHOOLS (S); COMMON SCHOOLS (S); DEFINITION (S); DEFINITIONS (S); DELEGATION (S); DYSLEXIA SCREENING PLAN (S); EDUCATION - TITLE 15; EXEMPTIONS (S); FEE (S); FUNDS (S); GENERAL POWERS AND DUTIES (S); HIGH SCHOOL ADMISSIONS (S); IMMUNITY (S); PARENTAL NOTIFICATION (S); PROHIBITED EXPENDITURES (S); PROMOTIONS (S); PUBLIC SCHOOLS; READING PROFICIENCY (S); RENEWAL OF APPLICATION (S); REPRISAL (S); REQUIREMENTS; REVISIONS; SCHOOLS (S); STATUTORY HANDBOOKS OF PARENTAL RIGHTS,HB2060 - (NOW: schools; requirements; revisions),https://apps.azleg.gov/api/Bill/?billNumber=HB2060&sessionId=127
HB2061,127,2023_2024_First_Regular,78141,food; municipal tax; exemption.,,BIASIUCCI,AUSTIN; BLISS; BRAVO; CARTER; CHAPLIK; CONTRERAS L; COOK; DIAZ; GILLETTE; GRANTHAM; GRIFFIN; HARRIS; HEAP; HERNANDEZ A; HERNANDEZ C; HERNANDEZ L; JONES; KOLODIN; LIVINGSTON; LONGDON; MATHIS; MCGARR; MONTENEGRO; NGUYEN; PARKER B; PARKER J; PINGERELLI; QUIÑONEZ; SMITH; TOMA; TSOSIE; WILMETH; BORRELLI; CARROLL,EXEMPTION; FOOD; MUNICIPAL TAX; MUNICIPAL TRANSACTION PRIVILEGE TAX; TAXATION - TITLE 42,HB2061 - food; municipal tax; exemption.,https://apps.azleg.gov/api/Bill/?billNumber=HB2061&sessionId=127
HB2062,127,2023_2024_First_Regular,78143,Gila River Indian Community plates.,,MARTINEZ,CANO; CARROLL; CONTRERAS L; GRESS; KAVANAGH; PESHLAKAI; QUIÑONEZ; SEAMAN; TRAVERS; TSOSIE,AK CHIN INDIAN COMMUNITY PLATES; ARIZONA PROFESSIONAL SOCCER CLUB SPECIAL PLATE FUND (S); GILA RIVER INDIAN COMMUNITY PLATES; HUMANITARIAN SERVICE ORGANIZATION SPECIAL PLATES; LICENSE PLATES (S); NATIONAL GUARD MEMBER SPECIAL PLATES (S); PASCUA YAQUI TRIBE SPECIAL PLATES (S); SPECIAL PLATES; TRANSPORTATION - TITLE 28,HB2062 - (NOW: license plates; special plates),https://apps.azleg.gov/api/Bill/?billNumber=HB2062&sessionId=127
HB2063,127,2023_2024_First_Regular,78144,appropriation; State Routes; 238; 347,,MARTINEZ,CARROLL; SHOPE,APPROPRIATION; STATE ROUTES,HB2063 - appropriation; State Routes; 238; 347,https://apps.azleg.gov/api/Bill/?billNumber=HB2063&sessionId=127
HB2064,127,2023_2024_First_Regular,78145,property tax exemption; disability; qualifications,,CARTER,BLISS,DISABILITY; PROPERTY TAX EXEMPTION; QUALIFICATIONS; TAXATION - TITLE 42,HB2064 - property tax exemption; disability; qualifications,https://apps.azleg.gov/api/Bill/?billNumber=HB2064&sessionId=127
HB2065,127,2023_2024_First_Regular,78146,home insurers; discrimination; prohibition,,CARTER,BLISS,DISCRIMINATION; HOME INSURERS; INSURANCE - TITLE 20; INSURANCE INFORMATION AND PRIVACY PROTECTION; PROHIBITION,HB2065 - home insurers; discrimination; prohibition,https://apps.azleg.gov/api/Bill/?billNumber=HB2065&sessionId=127
HB2066,127,2023_2024_First_Regular,78147,banks; financial institutions; personal information,,CARTER,BLISS,BANKS AND FINANCIAL INSTITUTIONS - TITLE 6; FINANCIAL INSTITUTIONS; PERSONAL INFORMATION; RECORDS; RECORDS DESTRUCTION,HB2066 - banks; financial institutions; personal information,https://apps.azleg.gov/api/Bill/?billNumber=HB2066&sessionId=127
