bill_number,session_num,session,bill_id_num,title,intro_sponsor,primary_sponsors,cosponsors,keywords,summary,bill_json
HCR2050,128,2023_2024_Second_Regular,81354,energy source; restriction; prohibition,,GRIFFIN,BIASIUCCI; BLISS; CARBONE; CARTER; CHAPLIK; COOK; DIAZ; DUNN; GILLETTE; GRANTHAM; GRESS; HEAP; HENDRIX; JONES; KOLODIN; LIVINGSTON; MARSHALL; MARTINEZ; MCGARR; MONTENEGRO; NGUYEN; PARKER B; PARKER J; PAYNE; PEÑA; PINGERELLI; SMITH; TOMA; WILLOUGHBY; WILMETH,CONCURRENT RESOLUTION; CONSTITUTION OF ARIZONA; ENERGY; ENERGY SOURCE; PROHIBITION; RESTRICTIONS; SECRETARY OF STATE,HCR2050 - energy source; restriction; prohibition,https://apps.azleg.gov/api/Bill/?billNumber=HCR2050&sessionId=128
HCR2051,128,2023_2024_Second_Regular,81355,rural communities; groundwater; tools,,GRIFFIN,,CONCURRENT RESOLUTION; FUTURE WATER SECURITY; GROUNDWATER; RURAL COMMUNITIES; TOOLS,HCR2051 - rural communities; groundwater; tools,https://apps.azleg.gov/api/Bill/?billNumber=HCR2051&sessionId=128
HCR2052,128,2023_2024_Second_Regular,81360,rulemaking; legislative approval,,MCGARR,GILLETTE; GRIFFIN; HEAP; JONES; KOLODIN; PARKER B; SMITH,CONCURRENT RESOLUTION; LEGISLATIVE AUTHORITY; RULEMAKING; SECRETARY OF STATE,HCR2052 - (NOW: rulemaking; legislative authority),https://apps.azleg.gov/api/Bill/?billNumber=HCR2052&sessionId=128
HCR2053,128,2023_2024_Second_Regular,81365,death penalty; prohibition.,,CONTRERAS P,AUSTIN; CREWS; HERNANDEZ M; ORTIZ; SANDOVAL,CONCURRENT RESOLUTION; CONSTITUTION OF ARIZONA; DEATH PENALTY; PROHIBITION; SENTENCE OF DEATH,HCR2053 - death penalty; prohibition.,https://apps.azleg.gov/api/Bill/?billNumber=HCR2053&sessionId=128
HCR2054,128,2023_2024_Second_Regular,81395,Daughters of American Revolution,,GRESS,BIASIUCCI; BLATTMAN; BLISS; CARBONE; CARTER; CHAPLIK; COOK; CREWS; DIAZ; DUNN; GILLETTE; GRANTHAM; GRIFFIN; GUTIERREZ; HEAP; HENDRIX; HERNANDEZ A; HERNANDEZ C; HERNANDEZ L; HERNANDEZ M; JONES; KOLODIN; LIVINGSTON; MARSHALL; MARTINEZ; MATHIS; MCGARR; MONTENEGRO; NGUYEN; PARKER B; PARKER J; PAWLIK; PAYNE; PEÑA; PINGERELLI; QUIÑONEZ; SCHWIEBERT; SMITH; TERECH; TOMA; TRAVERS; WILLOUGHBY; BENNETT; BOLICK; BORRELLI; CARROLL; FERNANDEZ; GOWAN; KERR; MARSH; MESNARD; ROGERS; SHOPE; WADSACK,CONCURRENT RESOLUTION; DAUGHTERS OF THE AMERICAN REVOLUTION,HCR2054 - Daughters of American Revolution,https://apps.azleg.gov/api/Bill/?billNumber=HCR2054&sessionId=128
HCR2055,128,2023_2024_Second_Regular,81404,military personnel; technical correction,,JONES,,CONCURRENT RESOLUTION; CONSTITUTION OF ARIZONA; MILITARY PERSONNEL; TECHNICAL CORRECTION,HCR2055 - military personnel; technical correction,https://apps.azleg.gov/api/Bill/?billNumber=HCR2055&sessionId=128
HCR2056,128,2023_2024_Second_Regular,81448,preferential treatment; discrimination; prohibition,,MONTENEGRO,BIASIUCCI; BLISS; CARBONE; CARTER; CHAPLIK; COOK; DIAZ; DUNN; GILLETTE; GRANTHAM; GRIFFIN; HEAP; HENDRIX; JONES; KOLODIN; LIVINGSTON; MARSHALL; MARTINEZ; MCGARR; NGUYEN; PARKER B; PAYNE; PEÑA; PINGERELLI; SMITH; TOMA; WILLOUGHBY; WILMETH; BOLICK; GOWAN; SHOPE,CERTIFICATION (S); CONCURRENT RESOLUTION; CONSTITUTION OF ARIZONA; DISCRIMINATION; DONATIONS (S); ELECTIONS (S); FOREIGN CONTRIBUTIONS (S); FOREIGN GOVERNMENT (S); FOREIGN NONGOVERNMENTAL SOURCE (S); PREFERENTIAL TREATMENT; PROHIBITION; SECRETARY OF STATE,HCR2056 - (NOW: elections; foreign contributions; donations; certification),https://apps.azleg.gov/api/Bill/?billNumber=HCR2056&sessionId=128
HCR2057,128,2023_2024_Second_Regular,81468,legislature; lifetime term limits; salary,,TRAVERS,,CONCURRENT RESOLUTION; CONSTITUTION OF ARIZONA; LEGISLATURE; LIFETIME TERM LIMITS; SALARY; SECRETARY OF STATE,HCR2057 - legislature; lifetime term limits; salary,https://apps.azleg.gov/api/Bill/?billNumber=HCR2057&sessionId=128
HCR2058,128,2023_2024_Second_Regular,81476,legislative districts; population; census; citizenship,,HEAP,CHAPLIK; GILLETTE; JONES; KOLODIN; MARSHALL; MCGARR; PARKER B; PARKER J; SMITH,CENSUS; CITIZENSHIP; CONCURRENT RESOLUTION; CONSTITUTION OF ARIZONA; LEGISLATIVE BOUNDARIES; LEGISLATIVE DISTRICTS; POPULATION; SECRETARY OF STATE,HCR2058 - legislative districts; population; census; citizenship,https://apps.azleg.gov/api/Bill/?billNumber=HCR2058&sessionId=128
HCR2059,128,2023_2024_Second_Regular,81477,establishment; Arizona state guard,,KOLODIN,CHAPLIK; JONES,ARIZONA STATE GUARD; CONCURRENT RESOLUTION; EMERGENCY AND MILITARY AFFAIRS; ESTABLISHMENT; GOVERNOR; SECRETARY OF STATE,HCR2059 - establishment; Arizona state guard,https://apps.azleg.gov/api/Bill/?billNumber=HCR2059&sessionId=128
HCR2060,128,2023_2024_Second_Regular,81478,lawful presence; e-verify program; penalties,,TOMA,,AFFIRMATIVE DEFENSE (S); AGREEMENTS (S); APPLICANTS FOR PUBLIC BENEFITS (S); BENEFITS; BORDER; CIVIL IMMUNITY (S); CLASSIFICATION (S); CONCURRENT RESOLUTION; CONTRACTORS (S); DEFINITIONS (S); DOCUMENT VERIFICATION (S); E-VERIFY PROGRAM (S); EMPLOYEES (S); EMPLOYMENT ELIGIBILITY (S); ENACTING (S); ENFORCEMENT OF ARTICLE (S); FALSE DOCUMENTS (S); FEDERAL PUBLIC BENEFITS (S); FENTANYL; FINDINGS AND DECLARATION OF PURPOSE (S); ILLEGAL ENTRY; ILLEGAL ENTRY FROM FOREIGN NATION (S); INCARCERATION AUTHORIZATION (S); LAWSUIT (S); LOCAL PUBLIC BENEFITS (S); OFFICIALS (S); ORDER TO RETURN TO FOREIGN NATION (S); ORDERING (S); OTHER LAWS NOT AFFECTED (S); PROBABLE CAUSE TO ARREST (S); PROSPECTIVE APPLICABILITY (S); PUBLIC BENEFITS (S); REFUSAL TO COMPLY (S); RESPONSES TO HARMS RELATED TO AN UNSECURED BORDER (S); RIGHT TO INTERVENE (S); SALE OF LETHAL FENTANYL (S); SECRETARY OF STATE; SECURE THE BORDER ACT; SEVERABILITY; SHORT TITLE; STATE AND LOCAL PUBLIC ENTITIES (S); STATE PUBLIC BENEFITS (S); STRIKE EVERYTHING AMENDMENT (S); SUBMISSION (S); UNSECURED BORDER; VIOLATION (S),HCR2060 - (NOW: border; benefits; fentanyl; illegal entry),https://apps.azleg.gov/api/Bill/?billNumber=HCR2060&sessionId=128
HCR2061,128,2023_2024_Second_Regular,81496,United States; Taiwan; supporting trade,,BLATTMAN,,CONCURRENT RESOLUTION; SUPPORTING TRADE; TAIWAN; UNITED STATES,HCR2061 - United States; Taiwan; supporting trade,https://apps.azleg.gov/api/Bill/?billNumber=HCR2061&sessionId=128
HCR2062,128,2023_2024_Second_Regular,81518,date; bond elections; voter turnout,,CARBONE,CARTER; CHAPLIK; COOK; DIAZ; DUNN; GILLETTE; GRANTHAM; GRIFFIN; HENDRIX; JONES; KOLODIN; LIVINGSTON; MARSHALL; MARTINEZ; MONTENEGRO; NGUYEN; PARKER B; PARKER J; PAYNE; PEÑA; SMITH; WILLOUGHBY; WILMETH,APPLICABILITY; BOND ELECTIONS; CHARTER CITIES; CONCURRENT RESOLUTION; DATE; SECRETARY OF STATE; VOTER TURNOUT,HCR2062 - date; bond elections; voter turnout,https://apps.azleg.gov/api/Bill/?billNumber=HCR2062&sessionId=128
HCR2063,128,2023_2024_Second_Regular,81519,salary; legislators,,MATHIS,GUTIERREZ,COMPENSATION OF ELECTIVE STATE OFFICERS; CONCURRENT RESOLUTION; CONSTITUTION OF ARIZONA; LEGISLATORS; SALARY; SECRETARY OF STATE,HCR2063 - salary; legislators,https://apps.azleg.gov/api/Bill/?billNumber=HCR2063&sessionId=128
HCR2064,128,2023_2024_Second_Regular,81544,Jim Weiers; death resolution,,HENDRIX,,CONCURRENT RESOLUTION; DEATH RESOLUTION; JIM WEIERS,HCR2064 - Jim Weiers; death resolution,https://apps.azleg.gov/api/Bill/?billNumber=HCR2064&sessionId=128
HCR2065,128,2023_2024_Second_Regular,81569,expenditure limit; school districts; authorization,,LIVINGSTON,,AUTHORIZATION; CONCURRENT RESOLUTION; CONSTITUTIONAL EXPENDITURE LIMITATION; EXPENDITURE LIMIT; EXPENDITURE OF LOCAL REVENUES; FISCAL YEAR 2024-2025; SCHOOL DISTRICTS,HCR2065 - expenditure limit; school districts; authorization,https://apps.azleg.gov/api/Bill/?billNumber=HCR2065&sessionId=128
HJR2001,128,2023_2024_Second_Regular,80535,Phoenix-Mesa gateway airport; reuse zone,,GRANTHAM,,JOINT RESOLUTION; MILITARY REUSE ZONE; PHOENIX-MESA GATEWAY AIRPORT; REUSE ZONE; SECRETARY OF STATE,HJR2001 - Phoenix-Mesa gateway airport; reuse zone,https://apps.azleg.gov/api/Bill/?billNumber=HJR2001&sessionId=128
HJR2002,128,2023_2024_Second_Regular,80632,Sandra Day O'Connor; statuary hall,,GRESS,DUNN; TERECH; ALSTON; BENNETT; GOWAN,JOINT RESOLUTION; SANDRA DAY O'CONNOR; SECRETARY OF STATE; STATUARY HALL; URGING CONGRESS,HJR2002 - Sandra Day O'Connor; statuary hall,https://apps.azleg.gov/api/Bill/?billNumber=HJR2002&sessionId=128
HR2001,128,2023_2024_Second_Regular,79899,Darrell Covert; death resolution,,WILLOUGHBY,,DARRELL COVERT; DEATH RESOLUTION,HR2001 - Darrell Covert; death resolution,https://apps.azleg.gov/api/Bill/?billNumber=HR2001&sessionId=128
HR2002,128,2023_2024_Second_Regular,80003,honoring; first African American legislators,,CREWS,CONTRERAS P,ARIZONA HOUSE OF REPRESENTATIVES; CARL SIMS; FIRST AFRICAN AMERICAN LEGISLATORS; HAYZEL DANIELS; HONORING,HR2002 - honoring; first African American legislators,https://apps.azleg.gov/api/Bill/?billNumber=HR2002&sessionId=128
HR2003,128,2023_2024_Second_Regular,80230,gun violence; public health crisis,,SANDOVAL,AGUILAR; AUSTIN; STAHL HAMILTON; VILLEGAS,DECLARATION; GUN VIOLENCE; PUBLIC HEALTH CRISIS,HR2003 - gun violence; public health crisis,https://apps.azleg.gov/api/Bill/?billNumber=HR2003&sessionId=128
HR2004,128,2023_2024_Second_Regular,80369,supporting Israel,,SMITH,CARBONE; CARTER; CHAPLIK; HEAP; HENDRIX; HERNANDEZ A; JONES; KOLODIN; MARSHALL; MCGARR; MONTENEGRO; PARKER B; PARKER J; PINGERELLI; HOFFMAN; KERN; ROGERS; SHAMP; WADSACK,ISRAEL; SUPPORTING ISRAEL,HR2004 - supporting Israel,https://apps.azleg.gov/api/Bill/?billNumber=HR2004&sessionId=128
HR2005,128,2023_2024_Second_Regular,81330,Leezah Sun; expulsion,,HOUSE OF REPRESENTATIVES,,ARIZONA HOUSE OF REPRESENTATIVES; EXPULSION; LEEZAH SUN,HR2005 - Leezah Sun; expulsion,https://apps.azleg.gov/api/Bill/?billNumber=HR2005&sessionId=128
HR2006,128,2023_2024_Second_Regular,81394,death resolution; Kory M. Yule,,GRESS,TERECH,DEATH RESOLUTION; KORY M. YULE,HR2006 - death resolution; Kory M. Yule,https://apps.azleg.gov/api/Bill/?billNumber=HR2006&sessionId=128
HR2007,128,2023_2024_Second_Regular,81531,death resolution; Amy Sue Bhola,,GUTIERREZ,MATHIS,AMY SUE BHOLA; DEATH RESOLUTION,HR2007 - death resolution; Amy Sue Bhola,https://apps.azleg.gov/api/Bill/?billNumber=HR2007&sessionId=128
HR2008,128,2023_2024_Second_Regular,81546,death resolution; Honorable Lou-Ann Preble,,GRIFFIN,BENNETT,DEATH RESOLUTION; HONORABLE LOU-ANN PREBLE,HR2008 - death resolution; Honorable Lou-Ann Preble,https://apps.azleg.gov/api/Bill/?billNumber=HR2008&sessionId=128
HR2009,128,2023_2024_Second_Regular,81583,death resolution; Dr. Peter Pingerelli,,PINGERELLI,,DEATH RESOLUTION; DR. PETER PINGERELLI,HR2009 - death resolution; Dr. Peter Pingerelli,https://apps.azleg.gov/api/Bill/?billNumber=HR2009&sessionId=128
HB2001,128,2023_2024_Second_Regular,79752,day of racial healing; observed,,CREWS,,DAY OF RACIAL HEALING; GENERAL PROVISIONS - TITLE 1; HOLIDAYS; OBSERVED,HB2001 - day of racial healing; observed,https://apps.azleg.gov/api/Bill/?billNumber=HB2001&sessionId=128
HB2002,128,2023_2024_Second_Regular,79754,power plants; transmission lines; definition,,GRIFFIN,,DEFINITION; POWER PLANTS; PUBLIC SERVICE CORPORATIONS; PUBLIC UTILITIES AND CARRIERS - TITLE 40; TRANSMISSION LINES,HB2002 - power plants; transmission lines; definition,https://apps.azleg.gov/api/Bill/?billNumber=HB2002&sessionId=128
HB2003,128,2023_2024_Second_Regular,79755,replacement lines; structures; commission hearings,,GRIFFIN,,COMMISSION HEARINGS; EXEMPTION; PUBLIC UTILITIES AND CARRIERS - TITLE 40; REPLACEMENT LINES; STRUCTURES,HB2003 - replacement lines; structures; commission hearings,https://apps.azleg.gov/api/Bill/?billNumber=HB2003&sessionId=128
HB2004,128,2023_2024_Second_Regular,79756,utilities; electronic filings; corporation commission,,GRIFFIN,,CORPORATION COMMISSION; ELECTRONIC FILINGS; PUBLIC UTILITIES AND CARRIERS - TITLE 40; RULES; UTILITIES,HB2004 - utilities; electronic filings; corporation commission,https://apps.azleg.gov/api/Bill/?billNumber=HB2004&sessionId=128
HB2005,128,2023_2024_Second_Regular,79758,Arizona power authority; DWR cooperation,,GRIFFIN,,ARIZONA POWER AUTHORITY; DIRECTOR OF WATER RESOURCES; DWR (SEE ALSO: DEPARTMENT OF WATER RESOURCES); DWR COOPERATION; POWER - TITLE 30,HB2005 - Arizona power authority; DWR cooperation,https://apps.azleg.gov/api/Bill/?billNumber=HB2005&sessionId=128
HB2006,128,2023_2024_Second_Regular,79759,real estate; acting in concert,,GRIFFIN,,ACTING IN CONCERT; COUNTIES - TITLE 11; DEED RESTRICTIONS (S); DEFINITION (S); DEFINITIONS (S); EXCEPTIONS (S); INTENTION TO SUBDIVIDE LANDS (S); NOTICE TO COMMISSIONER (S); PROFESSIONS AND OCCUPATIONS - TITLE 32; REAL ESTATE; REVIEW OF LAND DIVISIONS (S); UNLAWFUL ACTING IN CONCERT (S),HB2006 - real estate; acting in concert,https://apps.azleg.gov/api/Bill/?billNumber=HB2006&sessionId=128
HB2007,128,2023_2024_Second_Regular,79761,subdivided lands; civil penalties,,GRIFFIN,,CIVIL PENALTY; LIMITATIONS; PROFESSIONS AND OCCUPATIONS - TITLE 32; REAL ESTATE; SUBDIVIDED LANDS,HB2007 - subdivided lands; civil penalties,https://apps.azleg.gov/api/Bill/?billNumber=HB2007&sessionId=128
HB2008,128,2023_2024_Second_Regular,79762,commercial; industrial; conservation requirements; rules,,GRIFFIN,,COMMERCIAL; CONSERVATION REQUIREMENTS; GROUNDWATER; INDUSTRIAL; RULES; WATER EFFICIENCY; WATERS - TITLE 45,HB2008 - commercial; industrial; conservation requirements; rules,https://apps.azleg.gov/api/Bill/?billNumber=HB2008&sessionId=128
HB2009,128,2023_2024_Second_Regular,79757,subdivisions; acting in concert,,GRIFFIN,,ACTING IN CONCERT; COUNTIES - TITLE 11; DEED RESTRICTIONS (S); DEFINITIONS (S); EMPLOYMENT AGREEMENTS; EXCEPTIONS (S); INTENTION TO SUBDIVIDE LANDS (S); LAND DIVISIONS (S); NOTICE TO COMMISSIONER (S); PROFESSIONS AND OCCUPATIONS - TITLE 32; REAL ESTATE; REAL ESTATE EMPLOYMENT AGREEMENTS (S); REVIEW (S); SUBDIVISIONS; UNLAWFUL ACTING IN CONCERT (S),HB2009 - (NOW: real estate; subdivisions; employment agreements),https://apps.azleg.gov/api/Bill/?billNumber=HB2009&sessionId=128
HB2010,128,2023_2024_Second_Regular,79760,cities; towns; water reuse plans,,GRIFFIN,,CITIES; CITIES AND TOWNS - TITLE 9; COMMON COUNCIL; TOWNS; WATER REUSE PLANS,HB2010 - cities; towns; water reuse plans,https://apps.azleg.gov/api/Bill/?billNumber=HB2010&sessionId=128
HB2011,128,2023_2024_Second_Regular,79763,lottery; water infrastructure finance authority,,GRIFFIN,,AMUSEMENTS AND SPORTS - TITLE 5; LOTTERY; THE ENVIRONMENT - TITLE 49; USE OF MONIES; WATER INFRASTRUCTURE FINANCE AUTHORITY (WIFA); WATER SUPPLY DEVELOPMENT REVOLVING FUND; WIFA (SEE ALSO: WATER INFRASTRUCTURE FINANCE AUTHORITY),HB2011 - lottery; water infrastructure finance authority,https://apps.azleg.gov/api/Bill/?billNumber=HB2011&sessionId=128
HB2012,128,2023_2024_Second_Regular,79764,department of forestry; continuation,,GRIFFIN,,CONTINUATION; DEPARTMENT OF FORESTRY; FORESTRY AND FIRE MANAGEMENT; PURPOSE; REPEAL; RETROACTIVITY; STATE GOVERNMENT - TITLE 41,HB2012 - department of forestry; continuation,https://apps.azleg.gov/api/Bill/?billNumber=HB2012&sessionId=128
HB2013,128,2023_2024_Second_Regular,79765,water improvements program; nonprofit corporations,,GRIFFIN,,COUNTIES - TITLE 11; NONPROFIT CORPORATIONS; NONPROFIT ORGANIZATIONS; WATER IMPROVEMENTS PROGRAM,HB2013 - water improvements program; nonprofit corporations,https://apps.azleg.gov/api/Bill/?billNumber=HB2013&sessionId=128
HB2014,128,2023_2024_Second_Regular,79766,wells; intention to drill; appropriation,,GRIFFIN,,ADWR (SEE ALSO: DEPARTMENT OF WATER RESOURCES); APPROPRIATION; AUTHORITY (S); BONDS; DEFINITIONS (S); DELAYED REPEAL; DEPARTMENT OF WATER RESOURCES (ADWR); EXEMPTION; EXEMPTION FROM LIABILITY (S); INTENTION TO DRILL; LONG-TERM WATER AUGMENTATION BONDS (S); NOTICE; REQUIREMENTS (S); STRIKE EVERYTHING AMENDMENT (S); THE ENVIRONMENT - TITLE 49; WATER INFRASTRUCTURE; WELLS,HB2014 - (NOW: water infrastructure; bonds),https://apps.azleg.gov/api/Bill/?billNumber=HB2014&sessionId=128
HB2015,128,2023_2024_Second_Regular,79767,subsequent water management areas; basins,,GRIFFIN,,BASINS; GROUNDWATER; NOTICE; PROCEDURES; SUBSEQUENT WATER MANAGEMENT AREAS; WATERS - TITLE 45,HB2015 - subsequent water management areas; basins,https://apps.azleg.gov/api/Bill/?billNumber=HB2015&sessionId=128
HB2016,128,2023_2024_Second_Regular,79768,grandfathered right; subsequent AMA; extension,,GRIFFIN,,APPLICATION EXTENSION (S); DELAYED REPEAL; DOUGLAS ACTIVE MANAGEMENT AREA; EMERGENCY; EXTENSION (S); GRANDFATHERED RIGHT; RETROACTIVITY; SUBSEQUENT ACTIVE MANAGEMENT AREA; TIME EXTENSION,HB2016 - grandfathered right; subsequent AMA; extension,https://apps.azleg.gov/api/Bill/?billNumber=HB2016&sessionId=128
HB2017,128,2023_2024_Second_Regular,79769,assured water supply; commingling,,GRIFFIN,,ASSURED WATER SUPPLY; CERTIFICATE ASSURED WATER SUPPLY; COMMINGLING; GROUNDWATER; WATERS - TITLE 45,HB2017 - assured water supply; commingling,https://apps.azleg.gov/api/Bill/?billNumber=HB2017&sessionId=128
HB2018,128,2023_2024_Second_Regular,79770,subsequent irrigation non-expansion area; removal,,GRIFFIN,,IRRIGATION NON-EXPANSION AREAS; LOCAL INITIATION FOR DESIGNATION; PROCEDURES; REMOVAL; REVIEW OF GROUNDWATER BASINS; SUBSEQUENT IRRIGATION NON-EXPANSION AREAS; WATERS - TITLE 45,HB2018 - subsequent irrigation non-expansion area; removal,https://apps.azleg.gov/api/Bill/?billNumber=HB2018&sessionId=128
HB2019,128,2023_2024_Second_Regular,79771,groundwater model; public inspection; challenge,,GRIFFIN,,CHALLENGES; GROUNDWATER MANAGEMENT; GROUNDWATER MODEL; PUBLIC INSPECTION; PUBLIC MEETINGS; WATERS - TITLE 45,HB2019 - groundwater model; public inspection; challenge,https://apps.azleg.gov/api/Bill/?billNumber=HB2019&sessionId=128
HB2020,128,2023_2024_Second_Regular,79772,long-term storage; stormwater; rainwater; rules,,GRIFFIN,,INFRASTRUCTURE; LONG-TERM STORAGE; LONG-TERM STORAGE CREDIT; RAINWATER; RULES; STORMWATER; WATERS - TITLE 45,HB2020 - long-term storage; stormwater; rainwater; rules,https://apps.azleg.gov/api/Bill/?billNumber=HB2020&sessionId=128
HB2021,128,2023_2024_Second_Regular,79773,conservation easements; in lieu payments,,GRIFFIN,,CONSERVATION EASEMENTS; EASEMENT HOLDER; IN LIEU PAYMENTS; PROPERTY - TITLE 33; RETROACTIVITY; VOLUNTARY PAYMENTS,HB2021 - conservation easements; in lieu payments,https://apps.azleg.gov/api/Bill/?billNumber=HB2021&sessionId=128
HB2022,128,2023_2024_Second_Regular,79774,conservation easements; maintenance; weeds,,GRIFFIN,,AREAS AND LANDS EXCLUDED (S); AUTHORIZATION (S); CONSERVATION EASEMENTS; COUNTY BOARD OF SUPERVISORS; COUNTY IMPROVEMENT DISTRICTS; DEFINITIONS (S); DOMESTIC WATER IMPROVEMENT DISTRICT (S); ELECTION (S); EMERGENCY; EMERGENCY CLAUSE (S); IMPROVEMENT DISTRICT (S); INCIDENTAL TO PUBLIC IMPROVEMENTS (S); MAINTENANCE; POWERS (S); PROPERTY - TITLE 33; PUBLIC IMPROVEMENTS MAY BE UNDERTAKEN (S); PURPOSES (S); SPECIAL TAXING DISTRICTS - TITLE 48; STRIKE EVERYTHING AMENDMENT (S); WATER IMPROVEMENT DISTRICT; WEEDS; WILLCOX BASIN; WILLCOX GROUNDWATER BASIN (S),HB2022 - (NOW: water improvement district; Willcox basin),https://apps.azleg.gov/api/Bill/?billNumber=HB2022&sessionId=128
HB2023,128,2023_2024_Second_Regular,79775,land divisions; disclosure affidavit; recording,,GRIFFIN,,DISCLOSURE AFFIDAVIT; LAND DIVISION; LAND DIVISIONS (S); PROPERTY (S); PROPERTY - TITLE 33; RECORDING; REPEAL; REPEALING (S),HB2023 - land divisions; disclosure affidavit; recording,https://apps.azleg.gov/api/Bill/?billNumber=HB2023&sessionId=128
HB2024,128,2023_2024_Second_Regular,79776,lottery; on-farm irrigation efficiency fund,,GRIFFIN,,AMUSEMENTS AND SPORTS - TITLE 5; LOTTERY; ON-FARM EFFICIENCY FUND; ON-FARM IRRIGATION EFFICIENCY; STATE LOTTERY FUND,HB2024 - lottery; on-farm irrigation efficiency fund,https://apps.azleg.gov/api/Bill/?billNumber=HB2024&sessionId=128
HB2025,128,2023_2024_Second_Regular,79777,residential lease community; water; requirements,,GRIFFIN,,APPLICABILITY; BUILDING PERMITS; CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; REAL ESTATE; REQUIREMENTS; RESIDENTIAL LEASE COMMUNITIES; SPECIAL TAXING DISTRICTS - TITLE 48; WATER; WATERS - TITLE 45,HB2025 - residential lease community; water; requirements,https://apps.azleg.gov/api/Bill/?billNumber=HB2025&sessionId=128
HB2026,128,2023_2024_Second_Regular,79778,residential lease community; water; certificate,,GRIFFIN,,CERTIFICATE; PROFESSIONS AND OCCUPATIONS - TITLE 32; REAL ESTATE; RESIDENTIAL LEASE COMMUNITIES; SPECIAL TAXING DISTRICTS - TITLE 48; WATER; WATERS - TITLE 45,HB2026 - residential lease community; water; certificate,https://apps.azleg.gov/api/Bill/?billNumber=HB2026&sessionId=128
HB2027,128,2023_2024_Second_Regular,79779,subsequent AMAs; assured water supply,,GRIFFIN,,ACTIVE MANAGEMENT AREAS; ASSURED WATER SUPPLY; CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; EMERGENCY; SUBSEQUENT ACTIVE MANAGEMENT AREA; WATERS - TITLE 45,HB2027 - subsequent AMAs; assured water supply,https://apps.azleg.gov/api/Bill/?billNumber=HB2027&sessionId=128
HB2028,128,2023_2024_Second_Regular,79780,groundwater model; unpledged storage credits,,GRIFFIN,,GROUNDWATER MANAGEMENT; GROUNDWATER MODEL; UNPLEDGED STORAGE CREDITS; WATERS - TITLE 45,HB2028 - groundwater model; unpledged storage credits,https://apps.azleg.gov/api/Bill/?billNumber=HB2028&sessionId=128
HB2029,128,2023_2024_Second_Regular,79781,groundwater model; unpledged effluent,,GRIFFIN,,GROUNDWATER MANAGEMENT; GROUNDWATER MODEL; UNPLEDGED EFFLUENT; WATERS - TITLE 45,HB2029 - groundwater model; unpledged effluent,https://apps.azleg.gov/api/Bill/?billNumber=HB2029&sessionId=128
HB2030,128,2023_2024_Second_Regular,79782,cities; towns; water service; audit,,GRIFFIN,,AUDIT; CITIES; DELAYED REPEAL; MUNICIPAL WATER SYSTEM; TOWNS; WATER SERVICE,HB2030 - cities; towns; water service; audit,https://apps.azleg.gov/api/Bill/?billNumber=HB2030&sessionId=128
HB2031,128,2023_2024_Second_Regular,79783,county supervisors; population; membership,,GRIFFIN,,COUNTIES - TITLE 11; COUNTY BOARD OF SUPERVISORS; COUNTY SUPERVISORS; MEMBERSHIP; POPULATION,HB2031 - county supervisors; population; membership,https://apps.azleg.gov/api/Bill/?billNumber=HB2031&sessionId=128
