bill_id,term,session,title,session_orig,commem
HB1057,2023_2024,2023-RS,Children; Children and Juvenile Code Act of 2023; effective date.,2024-RS,0
HB1058,2023_2024,2023-RS,Children; Juvenile Code Reform Act of 2023; effective date.,2024-RS,0
HB1059,2023_2024,2023-RS,Poor persons; Poor Persons Policy Act of 2023; effective date.,2024-RS,0
HB1060,2023_2024,2023-RS,Poor persons; Poor Persons Policy Act of 2023; effective date.,2024-RS,0
HB1061,2023_2024,2023-RS,State government; creating the State Government Reform Act of 2023; effective date.,2024-RS,0
HB1062,2023_2024,2023-RS,State government; creating the State Government Reform Act of 2023; effective date.,2024-RS,0
HB1063,2023_2024,2023-RS,State government; creating the State Government Reform Act of 2023; effective date.,2024-RS,0
HB1064,2023_2024,2023-RS,State government; creating the State Government Reform Act of 2023; effective date.,2024-RS,0
HB1065,2023_2024,2023-RS,Definitions and general provisions; adding criminal history to discriminatory practices; providing for indemnification; effective date.,2024-RS,0
HB1066,2023_2024,2023-RS,County commissioners; transfer of surplus property; prohibition; effective date.,2024-RS,0
HB1067,2023_2024,2023-RS,Roads and bridges; exempting school buses from paying tolls; authorizing the promulgation of rules; effective date.,2024-RS,0
HB1068,2023_2024,2023-RS,Retirement; Oklahoma Public Employees Retirement System; definition; eligibility; death benefits; employee contribution; reference; effective date.,2024-RS,0
HB1069,2023_2024,2023-RS,Transportation; creating the Transportation Reform Act; effective date.,2024-RS,0
HB1070,2023_2024,2023-RS,State government; creating the State Government Reform Act of 2023; effective date.,2024-RS,0
HB1071,2023_2024,2023-RS,State government; creating the State Government Reform Act of 2023; effective date.,2024-RS,0
HB1072,2023_2024,2023-RS,Children; investigation; court hearing; report; effective date.,2024-RS,0
HB1073,2023_2024,2023-RS,Motor vehicles; salvage titles; notification of penalty; requiring Service Oklahoma to cancel certain certificates of title; mailing of documents; effective date.,2024-RS,0
HB1074,2023_2024,2023-RS,Professions and occupations; Funeral Services Licensing Act; definition; exception; effective date.,2024-RS,0
HB1075,2023_2024,2023-RS,Railroads; stating legislative intent; requiring certain railroad operators have two crewmembers; making certain exceptions; effective date.,2024-RS,0
HB1076,2023_2024,2023-RS,Motor vehicles; deleting limitation on the height of motorcycle handlebars; effective date.,2024-RS,0
HB1077,2023_2024,2023-RS,Public health and safety; creating the Kasey Alert Act; directing the Department of Public Safety to develop a Kasey Alert system; codification; effective date.,2024-RS,0
HB1078,2023_2024,2023-RS,Professions and occupations; The Plumbing License Law of 1955; providing qualifications for journeyman plumber examination; effective date.,2024-RS,0
HB1079,2023_2024,2023-RS,Corporation Commission; requiring courier application services and restaurants have certain agreement; filing of complaint; protocol and fee schedule; effective date.,2024-RS,0
HB1080,2023_2024,2023-RS,Soldiers and sailors; Oklahoma Veterans Commission; directing certain action within specific time frame and manner.,2024-RS,0
HB1081,2023_2024,2023-RS,Schools; creating the Right to Recess Act; requiring schools to provide a daily recess for certain students; recommending a minimum recess duration.,2024-RS,0
HB1082,2023_2024,2023-RS,Public health and safety; Uniform Controlled Dangerous Substances Act; process for obtaining informed consent from patients; emergency.,2024-RS,0
HB1083,2023_2024,2023-RS,Banks and trust companies; Oklahoma Banks and Trust Companies Reform Act of 2023; effective date.,2024-RS,0
HB1084,2023_2024,2023-RS,Banks and trust companies; Oklahoma Banks and Trust Companies Reform Act of 2023; effective date.,2024-RS,0
HB1085,2023_2024,2023-RS,Census; Oklahoma Census Reform Act of 2023; effective date.,2024-RS,0
HB1086,2023_2024,2023-RS,Census; Oklahoma Census Reform Act of 2023; effective date.,2024-RS,0
HB1087,2023_2024,2023-RS,Commercial Code; Oklahoma Commercial Code Reform Act of 2023; effective date.,2024-RS,0
HB1088,2023_2024,2023-RS,Commercial Code; Oklahoma Commercial Code Reform Act of 2023; effective date.,2024-RS,0
HB1089,2023_2024,2023-RS,Congressional and legislative districts; Oklahoma Congressional and Legislative Districts Reform Act of 2023; effective date.,2024-RS,0
HB1090,2023_2024,2023-RS,Congressional and legislative districts; Oklahoma Congressional and Legislative Districts Reform Act of 2023; effective date.,2024-RS,0
HB1091,2023_2024,2023-RS,Consumer Credit Code; Oklahoma Consumer Credit Code Reform Act of 2023; effective date.,2024-RS,0
HB1092,2023_2024,2023-RS,Consumer Credit Code; Oklahoma Consumer Credit Code Reform Act of 2023; effective date.,2024-RS,0
HB1093,2023_2024,2023-RS,Contracts; Oklahoma Contracts Reform Act of 2023; effective date.,2024-RS,0
HB1094,2023_2024,2023-RS,Contracts; Oklahoma Contracts Reform Act of 2023; effective date.,2024-RS,0
HB1095,2023_2024,2023-RS,Corporations; Oklahoma Corporations Reform Act of 2023; effective date.,2024-RS,0
HB1096,2023_2024,2023-RS,Corporations; Oklahoma Corporations Reform Act of 2023; effective date.,2024-RS,0
HB1097,2023_2024,2023-RS,Courts; Oklahoma Courts Reform Act of 2023; effective date.,2024-RS,0
HB1098,2023_2024,2023-RS,Courts; Oklahoma Courts Reform Act of 2023; effective date.,2024-RS,0
HB1099,2023_2024,2023-RS,Damages; Oklahoma Damages Reform Act of 2023; effective date.,2024-RS,0
HB1100,2023_2024,2023-RS,Damages; Oklahoma Damages Reform Act of 2023; effective date.,2024-RS,0
HB1101,2023_2024,2023-RS,Elections; Oklahoma Elections Reform Act of 2023; effective date.,2024-RS,0
HB1102,2023_2024,2023-RS,Elections; Oklahoma Elections Reform Act of 2023; effective date.,2024-RS,0
HB1103,2023_2024,2023-RS,Fees; Oklahoma Fees Reform Act of 2023; effective date.,2024-RS,0
HB1104,2023_2024,2023-RS,Fees; Oklahoma Fees Reform Act of 2023; effective date.,2024-RS,0
HB1105,2023_2024,2023-RS,Initiative and referendum; filing and signature gathering of petitions; increasing time limit for filing objection; emergency.,2024-RS,0
HB1106,2023_2024,2023-RS,Initiative and referendum; Oklahoma Initiative and Referendum Reform Act of 2023; effective date.,2024-RS,0
HB1107,2023_2024,2023-RS,Jurors; Oklahoma Jurors Reform Act of 2023; effective date.,2024-RS,0
HB1108,2023_2024,2023-RS,Jurors; Oklahoma Jurors Reform Act of 2023; effective date.,2024-RS,0
HB1109,2023_2024,2023-RS,Justices and constables; Oklahoma Justices and Constables Reform Act of 2023; effective date.,2024-RS,0
HB1110,2023_2024,2023-RS,Justices and constables; Oklahoma Justices and Constables Reform Act of 2023; effective date.,2024-RS,0
HB1111,2023_2024,2023-RS,Labor; Oklahoma Labor Reform Act of 2023; effective date.,2024-RS,0
HB1112,2023_2024,2023-RS,Labor; Oklahoma Labor Reform Act of 2023; effective date.,2024-RS,0
HB1113,2023_2024,2023-RS,Militia; Oklahoma Militia Reform Act of 2023; effective date.,2024-RS,0
HB1114,2023_2024,2023-RS,Militia; Oklahoma Militia Reform Act of 2023; effective date.,2024-RS,0
HB1115,2023_2024,2023-RS,Notaries public; Oklahoma Notaries Public Reform Act of 2023; effective date.,2024-RS,0
HB1116,2023_2024,2023-RS,Notaries public; Oklahoma Notaries Public Reform Act of 2023; effective date.,2024-RS,0
HB1117,2023_2024,2023-RS,Nuisances; Oklahoma Nuisances Reform Act of 2023; effective date.,2024-RS,0
HB1118,2023_2024,2023-RS,Nuisances; Oklahoma Nuisances Reform Act of 2023; effective date.,2024-RS,0
HB1119,2023_2024,2023-RS,Partnerships; Oklahoma Partnerships Reform Act of 2023; effective date.,2024-RS,0
HB1120,2023_2024,2023-RS,Partnerships; Oklahoma Partnerships Reform Act of 2023; effective date.,2024-RS,0
HB1121,2023_2024,2023-RS,Professions and occupations; Oklahoma Professions and Occupations Reform Act of 2023; effective date.,2024-RS,0
HB1122,2023_2024,2023-RS,Professions and occupations; Oklahoma Professions and Occupations Reform Act of 2023; effective date.,2024-RS,0
HB1123,2023_2024,2023-RS,Professions and occupations; Oklahoma Professions and Occupations Reform Act of 2023; effective date.,2024-RS,0
HB1124,2023_2024,2023-RS,Public buildings and public works; Oklahoma Public Buildings and Public Works Reform Act of 2023; effective date.,2024-RS,0
HB1125,2023_2024,2023-RS,Public buildings and public works; Oklahoma Public Buildings and Public Works Reform Act of 2023; effective date.,2024-RS,0
HB1126,2023_2024,2023-RS,Public lands; Oklahoma Public Lands Reform Act of 2023; effective date.,2024-RS,0
HB1127,2023_2024,2023-RS,Public lands; Oklahoma Public Lands Reform Act of 2023; effective date.,2024-RS,0
HB1128,2023_2024,2023-RS,Public libraries; Oklahoma Public Libraries Reform Act of 2023; effective date.,2024-RS,0
HB1129,2023_2024,2023-RS,Public libraries; Oklahoma Public Libraries Reform Act of 2023; effective date.,2024-RS,0
HB1130,2023_2024,2023-RS,Revenue and taxation; sales tax exemptions; broadband equipment; modifying provisions of exemption; modifying reference; emergency.,2024-RS,0
HB1131,2023_2024,2023-RS,Revenue and taxation; income tax; gambling losses; itemization; effective date.,2024-RS,0
HB1132,2023_2024,2023-RS,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,2024-RS,0
HB1133,2023_2024,2023-RS,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,2024-RS,0
HB1134,2023_2024,2023-RS,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,2024-RS,0
HB1135,2023_2024,2023-RS,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,2024-RS,0
HB1136,2023_2024,2023-RS,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,2024-RS,0
HB1137,2023_2024,2023-RS,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,2024-RS,0
HB1138,2023_2024,2023-RS,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,2024-RS,0
HB1139,2023_2024,2023-RS,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,2024-RS,0
HB1140,2023_2024,2023-RS,Soldiers and sailors; Oklahoma Soldiers and Sailors Act of 2023; effective date.,2024-RS,0
HB1141,2023_2024,2023-RS,Soldiers and sailors; Oklahoma Soldiers and Sailors Act of 2023; effective date.,2024-RS,0
HB1142,2023_2024,2023-RS,State capital and capitol building; Oklahoma State Capital and Capitol Building Reform Act of 2023; effective date.,2024-RS,0
HB1143,2023_2024,2023-RS,State capital and capitol building; Oklahoma State Capital and Capitol Building Reform Act of 2023; effective date.,2024-RS,0
HB1144,2023_2024,2023-RS,State government; authorizing the commission of certain peace officers; powers and duties; declaring officers are not employees of the Department of Public Safety; emergency.,2024-RS,0
HB1145,2023_2024,2023-RS,State government; Oklahoma State Government Reform Act of 2023; effective date.,2024-RS,0
HB1146,2023_2024,2023-RS,State government; Oklahoma State Government Reform Act of 2023; effective date.,2024-RS,0
HB1147,2023_2024,2023-RS,State government; Oklahoma State Government Reform Act of 2023; effective date.,2024-RS,0
HB1148,2023_2024,2023-RS,State government; Oklahoma State Government Reform Act of 2023; effective date.,2024-RS,0
HB1149,2023_2024,2023-RS,State government; Oklahoma State Government Reform Act of 2023; effective date.,2024-RS,0
HB1150,2023_2024,2023-RS,State government; creating the Oklahoma Foreign Agents Registration Act; requirements; rules and regulations; effective date.,2024-RS,0
HB1151,2023_2024,2023-RS,State government; creating the Procurement Protection Act of 2024; intent; restrictions; disclosure; penalties; effective date.,2024-RS,0
HB1152,2023_2024,2023-RS,Torts; Oklahoma Torts Reform Act of 2023; effective date.,2024-RS,0
HB1153,2023_2024,2023-RS,Torts; Oklahoma Torts Reform Act of 2023; effective date.,2024-RS,0
HB1154,2023_2024,2023-RS,Trusts and pools; Oklahoma Trusts and Pools Reform Act of 2023; effective date.,2024-RS,0
HB1155,2023_2024,2023-RS,Trusts and pools; Oklahoma Trusts and Pools Reform Act of 2023; effective date.,2024-RS,0
HB1156,2023_2024,2023-RS,United States; Oklahoma Federal Relations Act of 2023; effective date.,2024-RS,0
HB1157,2023_2024,2023-RS,United States; Oklahoma Federal Relations Act of 2023; effective date.,2024-RS,0
HB1158,2023_2024,2023-RS,Commercial Code; Oklahoma Commercial Code Reform Act of 2023; effective date.,2024-RS,0
HB1159,2023_2024,2023-RS,Commercial Code; Oklahoma Commercial Code Reform Act of 2023; effective date.,2024-RS,0
HB1160,2023_2024,2023-RS,Amusements and sports; Amusements and Sports Act of 2023; effective date.,2024-RS,0
HB1161,2023_2024,2023-RS,Amusements and sports; Amusements and Sports Act of 2023; effective date.,2024-RS,0
HB1162,2023_2024,2023-RS,Blind persons; Blind Persons Act of 2023; effective date.,2024-RS,0
HB1163,2023_2024,2023-RS,Blind persons; Blind Persons Act of 2023; effective date.,2024-RS,0
HB1164,2023_2024,2023-RS,Children; Children Reform Act of 2023; effective date.,2024-RS,0
HB1165,2023_2024,2023-RS,Children; Children Reform Act of 2023; effective date.,2024-RS,0
HB1166,2023_2024,2023-RS,Children; Children and Juvenile Code Reform Act of 2023; effective date.,2024-RS,0
HB1167,2023_2024,2023-RS,Children; Children and Juvenile Code Reform Act of 2023; effective date.,2024-RS,0
HB1168,2023_2024,2023-RS,Guardian and ward; Guardian and Ward Reform Act of 2023; effective date.,2024-RS,0
HB1169,2023_2024,2023-RS,Guardian and ward; Guardian and Ward Reform Act of 2023; effective date.,2024-RS,0
HB1170,2023_2024,2023-RS,Marriage and families; Marriage and Families Reform Act of 2023; effective date.,2024-RS,0
HB1171,2023_2024,2023-RS,Marriage and families; Marriage and Families Reform Act of 2023; effective date.,2024-RS,0
HB1172,2023_2024,2023-RS,Poor persons; Poor Persons Act of 2023; effective date.,2024-RS,0
HB1173,2023_2024,2023-RS,Poor persons; Poor Persons Act of 2023; effective date.,2024-RS,0
HB1174,2023_2024,2023-RS,Schools; creating the Education Act of 2023; effective date.,2024-RS,0
HB1175,2023_2024,2023-RS,Schools; creating the Education Act of 2023; effective date.,2024-RS,0
HB1176,2023_2024,2023-RS,Schools; creating the Education Act of 2023; effective date.,2024-RS,0
