bill_number,session,action_date,chamber,action,voteid,order
SF0024,2024-RS,2024-03-04,House,H07 - Corporations:Recommend Amend and Do Pass 8-1-0-0-0,-425,13
SF0024,2024-RS,2024-02-28,House,H Introduced and Referred to H07 - Corporations,,12
SF0024,2024-RS,2024-02-28,House,H Received for Introduction,,11
SF0024,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 30-0-0-0-1,456,10
SF0024,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,9
SF0024,2024-RS,2024-02-23,Senate,S COW:Passed,,8
SF0024,2024-RS,2024-02-21,Senate,S Placed on General File,,7
SF0024,2024-RS,2024-02-21,Senate,S02 - Appropriations:Recommend Do Pass 3-0-2-0-0,-221,6
SF0024,2024-RS,2024-02-20,Senate,S07 - Corporations:Rerefer to S02 - Appropriations,,5
SF0024,2024-RS,2024-02-20,Senate,S07 - Corporations:Recommend Amend and Do Pass 4-0-1-0-0,-150,4
SF0024,2024-RS,2024-02-12,Senate,S Introduced and Referred to S07 - Corporations 31-0-0-0-0,121,3
SF0024,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0024,2024-RS,2023-12-18,LSO,Bill Number Assigned,,1
SF0025,2024-RS,2024-03-05,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,13
SF0025,2024-RS,2024-03-05,House,H No report prior to CoW Cutoff,,12
SF0025,2024-RS,2024-03-04,House,H07 - Corporations:Do Pass Failed 2-7-0-0-0,-447,11
SF0025,2024-RS,2024-02-28,House,H Introduced and Referred to H07 - Corporations,,10
SF0025,2024-RS,2024-02-28,House,H Received for Introduction,,9
SF0025,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 30-0-0-0-1,457,8
SF0025,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,7
SF0025,2024-RS,2024-02-23,Senate,S COW:Passed,,6
SF0025,2024-RS,2024-02-20,Senate,S Placed on General File,,5
SF0025,2024-RS,2024-02-20,Senate,S07 - Corporations:Recommend Amend and Do Pass 3-2-0-0-0,-155,4
SF0025,2024-RS,2024-02-12,Senate,S Introduced and Referred to S07 - Corporations 31-0-0-0-0,122,3
SF0025,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0025,2024-RS,2023-12-18,LSO,Bill Number Assigned,,1
SF0026,2024-RS,2024-03-15,LSO,Assigned Chapter Number 81,,20
SF0026,2024-RS,2024-03-15,Governor,Governor Signed SEA No. 0046,,19
SF0026,2024-RS,2024-03-07,House,H Speaker Signed SEA No. 0046,,18
SF0026,2024-RS,2024-03-07,Senate,S President Signed SEA No. 0046,,17
SF0026,2024-RS,2024-03-06,LSO,Assigned Number SEA No. 0046,,16
SF0026,2024-RS,2024-03-06,House,H 3rd Reading:Passed 62-0-0-0-0,5438,15
SF0026,2024-RS,2024-03-05,House,H 2nd Reading:Passed,,14
SF0026,2024-RS,2024-03-04,House,H COW:Passed,,13
SF0026,2024-RS,2024-03-04,House,H Placed on General File,,12
SF0026,2024-RS,2024-03-04,House,H07 - Corporations:Recommend Do Pass 9-0-0-0-0,-423,11
SF0026,2024-RS,2024-02-26,House,H Introduced and Referred to H07 - Corporations,,10
SF0026,2024-RS,2024-02-23,House,H Received for Introduction,,9
SF0026,2024-RS,2024-02-23,Senate,S 3rd Reading:Passed 31-0-0-0-0,442,8
SF0026,2024-RS,2024-02-22,Senate,S 2nd Reading:Passed,,7
SF0026,2024-RS,2024-02-21,Senate,S COW:Passed,,6
SF0026,2024-RS,2024-02-20,Senate,S Placed on General File,,5
SF0026,2024-RS,2024-02-20,Senate,S07 - Corporations:Recommend Do Pass 5-0-0-0-0,-159,4
SF0026,2024-RS,2024-02-12,Senate,S Introduced and Referred to S07 - Corporations 31-0-0-0-0,123,3
SF0026,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0026,2024-RS,2023-12-18,LSO,Bill Number Assigned,,1
SF0027,2024-RS,2024-03-18,LSO,Assigned Chapter Number 93,,20
SF0027,2024-RS,2024-03-18,Governor,Governor Signed SEA No. 0045,,19
SF0027,2024-RS,2024-03-07,House,H Speaker Signed SEA No. 0045,,18
SF0027,2024-RS,2024-03-07,Senate,S President Signed SEA No. 0045,,17
SF0027,2024-RS,2024-03-06,LSO,Assigned Number SEA No. 0045,,16
SF0027,2024-RS,2024-03-06,House,H 3rd Reading:Passed 35-27-0-0-0,5439,15
SF0027,2024-RS,2024-03-05,House,H 2nd Reading:Passed,,14
SF0027,2024-RS,2024-03-04,House,H COW:Passed,,13
SF0027,2024-RS,2024-03-04,House,H Placed on General File,,12
SF0027,2024-RS,2024-03-04,House,H07 - Corporations:Recommend Do Pass 7-2-0-0-0,-424,11
SF0027,2024-RS,2024-02-26,House,H Introduced and Referred to H07 - Corporations,,10
SF0027,2024-RS,2024-02-23,House,H Received for Introduction,,9
SF0027,2024-RS,2024-02-23,Senate,S 3rd Reading:Passed 31-0-0-0-0,443,8
SF0027,2024-RS,2024-02-22,Senate,S 2nd Reading:Passed,,7
SF0027,2024-RS,2024-02-21,Senate,S COW:Passed,,6
SF0027,2024-RS,2024-02-20,Senate,S Placed on General File,,5
SF0027,2024-RS,2024-02-20,Senate,S07 - Corporations:Recommend Do Pass 4-1-0-0-0,-164,4
SF0027,2024-RS,2024-02-12,Senate,S Introduced and Referred to S07 - Corporations 31-0-0-0-0,124,3
SF0027,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0027,2024-RS,2023-12-18,LSO,Bill Number Assigned,,1
SF0028,2024-RS,2024-02-13,Senate,S Failed Introduction 10-21-0-0-0,159,3
SF0028,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0028,2024-RS,2023-12-18,LSO,Bill Number Assigned,,1
SF0029,2024-RS,2024-02-13,Senate,S Failed Introduction 8-23-0-0-0,169,3
SF0029,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0029,2024-RS,2023-12-18,LSO,Bill Number Assigned,,1
SF0030,2024-RS,2024-03-04,LSO,Assigned Chapter Number 15,,22
SF0030,2024-RS,2024-03-04,Governor,Governor Signed SEA No. 0005,,21
SF0030,2024-RS,2024-02-29,House,H Speaker Signed SEA No. 0005,,20
SF0030,2024-RS,2024-02-29,Senate,S President Signed SEA No. 0005,,19
SF0030,2024-RS,2024-02-28,LSO,Assigned Number SEA No. 0005,,18
SF0030,2024-RS,2024-02-28,Senate,S Concur:Passed 28-1-2-0-0,520,17
SF0030,2024-RS,2024-02-28,Senate,S Received for Concurrence,,16
SF0030,2024-RS,2024-02-28,House,H 3rd Reading:Passed 59-3-0-0-0,5364,15
SF0030,2024-RS,2024-02-27,House,H 2nd Reading:Passed,,14
SF0030,2024-RS,2024-02-26,House,H COW:Passed,,13
SF0030,2024-RS,2024-02-23,House,H Placed on General File,,12
SF0030,2024-RS,2024-02-23,House,H01 - Judiciary:Recommend Amend and Do Pass 8-1-0-0-0,-284,11
SF0030,2024-RS,2024-02-21,House,H Introduced and Referred to H01 - Judiciary,,10
SF0030,2024-RS,2024-02-16,House,H Received for Introduction,,9
SF0030,2024-RS,2024-02-16,Senate,S 3rd Reading:Passed 31-0-0-0-0,260,8
SF0030,2024-RS,2024-02-15,Senate,S 2nd Reading:Passed,,7
SF0030,2024-RS,2024-02-14,Senate,S COW:Passed,,6
SF0030,2024-RS,2024-02-14,Senate,S Placed on General File,,5
SF0030,2024-RS,2024-02-14,Senate,S01 - Judiciary:Recommend Amend and Do Pass 5-0-0-0-0,-30,4
SF0030,2024-RS,2024-02-12,Senate,S Introduced and Referred to S01 - Judiciary 31-0-0-0-0,130,3
SF0030,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0030,2024-RS,2023-12-19,LSO,Bill Number Assigned,,1
SF0031,2024-RS,2024-02-21,Senate,S 3rd Reading:Failed 13-17-0-0-1,375,9
SF0031,2024-RS,2024-02-20,Senate,S 3rd Reading:Laid Back,,8
SF0031,2024-RS,2024-02-19,Senate,S 2nd Reading:Passed,,7
SF0031,2024-RS,2024-02-16,Senate,S COW:Passed,,6
SF0031,2024-RS,2024-02-16,Senate,S Placed on General File,,5
SF0031,2024-RS,2024-02-16,Senate,S01 - Judiciary:Recommend Do Pass 4-1-0-0-0,-87,4
SF0031,2024-RS,2024-02-12,Senate,S Introduced and Referred to S01 - Judiciary 31-0-0-0-0,131,3
SF0031,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0031,2024-RS,2023-12-19,LSO,Bill Number Assigned,,1
SF0032,2024-RS,2024-03-07,LSO,Assigned Chapter Number 56,,20
SF0032,2024-RS,2024-03-07,Governor,Governor Signed SEA No. 0024,,19
SF0032,2024-RS,2024-03-04,House,H Speaker Signed SEA No. 0024,,18
SF0032,2024-RS,2024-03-04,Senate,S President Signed SEA No. 0024,,17
SF0032,2024-RS,2024-03-04,LSO,Assigned Number SEA No. 0024,,16
SF0032,2024-RS,2024-03-04,House,H 3rd Reading:Passed 52-8-2-0-0,5397,15
SF0032,2024-RS,2024-03-01,House,H 2nd Reading:Passed,,14
SF0032,2024-RS,2024-02-29,House,H COW:Passed,,13
SF0032,2024-RS,2024-02-28,House,H Placed on General File,,12
SF0032,2024-RS,2024-02-28,House,H01 - Judiciary:Recommend Do Pass 7-2-0-0-0,-355,11
SF0032,2024-RS,2024-02-26,House,H Introduced and Referred to H01 - Judiciary,,10
SF0032,2024-RS,2024-02-23,House,H Received for Introduction,,9
SF0032,2024-RS,2024-02-22,Senate,S 3rd Reading:Passed 18-13-0-0-0,428,8
SF0032,2024-RS,2024-02-21,Senate,S 2nd Reading:Passed,,7
SF0032,2024-RS,2024-02-20,Senate,S COW:Passed,,6
SF0032,2024-RS,2024-02-19,Senate,S Placed on General File,,5
SF0032,2024-RS,2024-02-19,Senate,S01 - Judiciary:Recommend Do Pass 3-2-0-0-0,-125,4
SF0032,2024-RS,2024-02-12,Senate,S Introduced and Referred to S01 - Judiciary 28-3-0-0-0,132,3
SF0032,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0032,2024-RS,2023-12-19,LSO,Bill Number Assigned,,1
SF0033,2024-RS,2024-02-12,Senate,S Failed Introduction 16-15-0-0-0,133,3
SF0033,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0033,2024-RS,2023-12-19,LSO,Bill Number Assigned,,1
SF0034,2024-RS,2024-03-21,LSO,Assigned Chapter Number 102,,24
SF0034,2024-RS,2024-03-21,Governor,Governor Signed SEA No. 0048,,23
SF0034,2024-RS,2024-03-07,House,H Speaker Signed SEA No. 0048,,22
SF0034,2024-RS,2024-03-07,Senate,S President Signed SEA No. 0048,,21
SF0034,2024-RS,2024-03-07,LSO,Assigned Number SEA No. 0048,,20
SF0034,2024-RS,2024-03-04,House,H Appointed JCC01 Members,,19
SF0034,2024-RS,2024-03-04,Senate,S Appointed JCC01 Members,,18
SF0034,2024-RS,2024-03-04,Senate,S Concur:Failed 1-24-6-0-0,558,17
SF0034,2024-RS,2024-03-04,Senate,S Received for Concurrence,,16
SF0034,2024-RS,2024-03-04,House,H 3rd Reading:Passed 60-0-2-0-0,5398,15
SF0034,2024-RS,2024-03-01,House,H 2nd Reading:Passed,,14
SF0034,2024-RS,2024-02-29,House,H COW:Passed,,13
SF0034,2024-RS,2024-02-28,House,H Placed on General File,,12
SF0034,2024-RS,2024-02-28,House,H01 - Judiciary:Recommend Amend and Do Pass 7-2-0-0-0,-357,11
SF0034,2024-RS,2024-02-26,House,H Introduced and Referred to H01 - Judiciary,,10
SF0034,2024-RS,2024-02-23,House,H Received for Introduction,,9
SF0034,2024-RS,2024-02-22,Senate,S 3rd Reading:Passed 30-1-0-0-0,429,8
SF0034,2024-RS,2024-02-21,Senate,S 2nd Reading:Passed,,7
SF0034,2024-RS,2024-02-20,Senate,S COW:Passed,,6
SF0034,2024-RS,2024-02-19,Senate,S Placed on General File,,5
SF0034,2024-RS,2024-02-19,Senate,S01 - Judiciary:Recommend Amend and Do Pass 4-1-0-0-0,-82,4
SF0034,2024-RS,2024-02-12,Senate,S Introduced and Referred to S01 - Judiciary 31-0-0-0-0,134,3
SF0034,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0034,2024-RS,2023-12-19,LSO,Bill Number Assigned,,1
SF0035,2024-RS,2024-03-15,LSO,Assigned Chapter Number 88,,24
SF0035,2024-RS,2024-03-15,Governor,Governor Signed SEA No. 0047,,23
SF0035,2024-RS,2024-03-07,House,H Speaker Signed SEA No. 0047,,22
SF0035,2024-RS,2024-03-07,Senate,S President Signed SEA No. 0047,,21
SF0035,2024-RS,2024-03-07,LSO,Assigned Number SEA No. 0047,,20
SF0035,2024-RS,2024-02-29,House,H Appointed JCC01 Members,,19
SF0035,2024-RS,2024-02-29,Senate,S Appointed JCC01 Members,,18
SF0035,2024-RS,2024-02-29,Senate,S Concur:Failed 1-25-5-0-0,540,17
SF0035,2024-RS,2024-02-29,Senate,S Received for Concurrence,,16
SF0035,2024-RS,2024-02-29,House,H 3rd Reading:Passed 62-0-0-0-0,5371,15
SF0035,2024-RS,2024-02-28,House,H 2nd Reading:Passed,,14
SF0035,2024-RS,2024-02-27,House,H COW:Passed,,13
SF0035,2024-RS,2024-02-26,House,H Placed on General File,,12
SF0035,2024-RS,2024-02-26,House,H01 - Judiciary:Recommend Amend and Do Pass 9-0-0-0-0,-314,11
SF0035,2024-RS,2024-02-22,House,H Introduced and Referred to H01 - Judiciary,,10
SF0035,2024-RS,2024-02-16,House,H Received for Introduction,,9
SF0035,2024-RS,2024-02-16,Senate,S 3rd Reading:Passed 30-1-0-0-0,261,8
SF0035,2024-RS,2024-02-15,Senate,S 2nd Reading:Passed,,7
SF0035,2024-RS,2024-02-14,Senate,S COW:Passed,,6
SF0035,2024-RS,2024-02-14,Senate,S Placed on General File,,5
SF0035,2024-RS,2024-02-14,Senate,S01 - Judiciary:Recommend Amend and Do Pass 4-1-0-0-0,-28,4
SF0035,2024-RS,2024-02-12,Senate,S Introduced and Referred to S01 - Judiciary 30-1-0-0-0,135,3
SF0035,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0035,2024-RS,2023-12-19,LSO,Bill Number Assigned,,1
SF0036,2024-RS,2024-03-18,LSO,Assigned Chapter Number 90,,20
SF0036,2024-RS,2024-03-18,Governor,Governor Signed SEA No. 0032,,19
SF0036,2024-RS,2024-03-06,House,H Speaker Signed SEA No. 0032,,18
SF0036,2024-RS,2024-03-05,Senate,S President Signed SEA No. 0032,,17
SF0036,2024-RS,2024-03-05,LSO,Assigned Number SEA No. 0032,,16
SF0036,2024-RS,2024-03-05,House,H 3rd Reading:Passed 42-19-1-0-0,5420,15
SF0036,2024-RS,2024-03-04,House,H 2nd Reading:Passed,,14
SF0036,2024-RS,2024-03-01,House,H COW:Passed,,13
SF0036,2024-RS,2024-03-01,House,H Placed on General File,,12
SF0036,2024-RS,2024-03-01,House,H01 - Judiciary:Recommend Do Pass 6-2-1-0-0,-406,11
SF0036,2024-RS,2024-02-26,House,H Introduced and Referred to H01 - Judiciary,,10
SF0036,2024-RS,2024-02-23,House,H Received for Introduction,,9
SF0036,2024-RS,2024-02-22,Senate,S 3rd Reading:Passed 30-1-0-0-0,430,8
SF0036,2024-RS,2024-02-21,Senate,S 2nd Reading:Passed,,7
SF0036,2024-RS,2024-02-20,Senate,S COW:Passed,,6
SF0036,2024-RS,2024-02-14,Senate,S Placed on General File,,5
SF0036,2024-RS,2024-02-14,Senate,S01 - Judiciary:Recommend Do Pass 5-0-0-0-0,-32,4
SF0036,2024-RS,2024-02-12,Senate,S Introduced and Referred to S01 - Judiciary 27-4-0-0-0,136,3
SF0036,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0036,2024-RS,2023-12-19,LSO,Bill Number Assigned,,1
SF0037,2024-RS,2024-03-07,LSO,Assigned Chapter Number 52,,20
SF0037,2024-RS,2024-03-07,Governor,Governor Signed SEA No. 0017,,19
SF0037,2024-RS,2024-03-04,House,H Speaker Signed SEA No. 0017,,18
SF0037,2024-RS,2024-03-04,Senate,S President Signed SEA No. 0017,,17
SF0037,2024-RS,2024-03-01,LSO,Assigned Number SEA No. 0017,,16
SF0037,2024-RS,2024-03-01,House,H 3rd Reading:Passed 58-0-4-0-0,5381,15
SF0037,2024-RS,2024-02-29,House,H 2nd Reading:Passed,,14
SF0037,2024-RS,2024-02-28,House,H COW:Passed,,13
SF0037,2024-RS,2024-02-27,House,H Placed on General File,,12
SF0037,2024-RS,2024-02-27,House,H03 - Revenue:Recommend Do Pass 9-0-0-0-0,-344,11
SF0037,2024-RS,2024-02-26,House,H Introduced and Referred to H03 - Revenue,,10
SF0037,2024-RS,2024-02-23,House,H Received for Introduction,,9
SF0037,2024-RS,2024-02-22,Senate,S 3rd Reading:Passed 31-0-0-0-0,431,8
SF0037,2024-RS,2024-02-21,Senate,S 2nd Reading:Passed,,7
SF0037,2024-RS,2024-02-20,Senate,S COW:Passed,,6
SF0037,2024-RS,2024-02-15,Senate,S Placed on General File,,5
SF0037,2024-RS,2024-02-15,Senate,S06 - Travel:Recommend Amend and Do Pass 4-0-1-0-0,-58,4
SF0037,2024-RS,2024-02-13,Senate,S Introduced and Referred to S06 - Travel 31-0-0-0-0,166,3
SF0037,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0037,2024-RS,2023-12-26,LSO,Bill Number Assigned,,1
SF0038,2024-RS,2024-03-07,LSO,Assigned Chapter Number 48,,20
SF0038,2024-RS,2024-03-07,Governor,Governor Signed SEA No. 0016,,19
SF0038,2024-RS,2024-03-04,House,H Speaker Signed SEA No. 0016,,18
SF0038,2024-RS,2024-03-04,Senate,S President Signed SEA No. 0016,,17
SF0038,2024-RS,2024-03-01,LSO,Assigned Number SEA No. 0016,,16
SF0038,2024-RS,2024-03-01,House,H 3rd Reading:Passed 58-0-4-0-0,5382,15
SF0038,2024-RS,2024-02-29,House,H 2nd Reading:Passed,,14
SF0038,2024-RS,2024-02-28,House,H COW:Passed,,13
SF0038,2024-RS,2024-02-26,House,H Placed on General File,,12
SF0038,2024-RS,2024-02-26,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-323,11
SF0038,2024-RS,2024-02-23,House,H Introduced and Referred to H02 - Appropriations,,10
SF0038,2024-RS,2024-02-19,House,H Received for Introduction,,9
SF0038,2024-RS,2024-02-19,Senate,S 3rd Reading:Passed 30-0-1-0-0,288,8
SF0038,2024-RS,2024-02-16,Senate,S 2nd Reading:Passed,,7
SF0038,2024-RS,2024-02-15,Senate,S COW:Passed,,6
SF0038,2024-RS,2024-02-14,Senate,S Placed on General File,,5
SF0038,2024-RS,2024-02-14,Senate,S02 - Appropriations:Recommend Amend and Do Pass 4-0-1-0-0,-51,4
SF0038,2024-RS,2024-02-13,Senate,S Introduced and Referred to S02 - Appropriations 31-0-0-0-0,167,3
SF0038,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0038,2024-RS,2024-01-04,LSO,Bill Number Assigned,,1
SF0039,2024-RS,2024-02-12,Senate,S Failed Introduction 19-12-0-0-0,145,3
SF0039,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0039,2024-RS,2024-01-05,LSO,Bill Number Assigned,,1
SF0040,2024-RS,2024-02-12,Senate,S Failed Introduction 18-13-0-0-0,128,3
SF0040,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0040,2024-RS,2024-01-08,LSO,Bill Number Assigned,,1
SF0041,2024-RS,2024-03-20,LSO,Assigned Chapter Number 100,,28
SF0041,2024-RS,2024-03-20,Governor,Governor Signed SEA No. 0065,,27
SF0041,2024-RS,2024-03-08,House,H Speaker Signed SEA No. 0065,,26
SF0041,2024-RS,2024-03-08,Senate,S President Signed SEA No. 0065,,25
SF0041,2024-RS,2024-03-08,LSO,Assigned Number SEA No. 0065,,24
SF0041,2024-RS,2024-03-08,Senate,S Concur:Passed 24-7-0-0-0,641,23
SF0041,2024-RS,2024-03-08,Senate,S Received for Concurrence,,22
SF0041,2024-RS,2024-03-07,House,H 3rd Reading:Passed 33-29-0-0-0,5483,21
SF0041,2024-RS,2024-03-07,House,H 3rd Reading:H Bill Reconsideration Motion Passed by Roll Call 33-29-0-0-0,5482,20
SF0041,2024-RS,2024-03-07,House,H 3rd Reading:Failed 28-34-0-0-0,5474,19
SF0041,2024-RS,2024-03-06,House,H 2nd Reading:Passed,,18
SF0041,2024-RS,2024-03-05,House,H COW:Passed,,17
SF0041,2024-RS,2024-03-04,House,H Placed on General File,,16
SF0041,2024-RS,2024-03-04,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-453,15
SF0041,2024-RS,2024-03-01,House,:Rerefer to H02 - Appropriations,,14
SF0041,2024-RS,2024-03-01,House,H09 - Minerals:Recommend Amend and Do Pass 6-3-0-0-0,-412,13
SF0041,2024-RS,2024-02-28,House,H Introduced and Referred to H09 - Minerals,,12
SF0041,2024-RS,2024-02-28,House,H Received for Introduction,,11
SF0041,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 23-8-0-0-0,458,10
SF0041,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,9
SF0041,2024-RS,2024-02-23,Senate,S COW:Passed,,8
SF0041,2024-RS,2024-02-20,Senate,S Placed on General File,,7
SF0041,2024-RS,2024-02-20,Senate,S02 - Appropriations:Recommend Do Pass 5-0-0-0-0,-180,6
SF0041,2024-RS,2024-02-19,Senate,:Rerefer to S02 - Appropriations,,5
SF0041,2024-RS,2024-02-19,Senate,S09 - Minerals:Recommend Amend and Do Pass 5-0-0-0-0,-106,4
SF0041,2024-RS,2024-02-12,Senate,S Introduced and Referred to S09 - Minerals 26-5-0-0-0,146,3
SF0041,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0041,2024-RS,2024-01-09,LSO,Bill Number Assigned,,1
SF0042,2024-RS,2024-03-15,LSO,Assigned Chapter Number 75,,26
SF0042,2024-RS,2024-03-15,Governor,Governor Signed SEA No. 0069,,25
SF0042,2024-RS,2024-03-08,House,H Speaker Signed SEA No. 0069,,24
SF0042,2024-RS,2024-03-08,Senate,S President Signed SEA No. 0069,,23
SF0042,2024-RS,2024-03-08,LSO,Assigned Number SEA No. 0069,,22
SF0042,2024-RS,2024-03-07,House,H Appointed JCC01 Members,,21
SF0042,2024-RS,2024-03-07,Senate,S Appointed JCC01 Members,,20
SF0042,2024-RS,2024-03-07,Senate,S Concur:Failed 13-16-1-0-1,604,19
SF0042,2024-RS,2024-03-07,Senate,S Received for Concurrence,,18
SF0042,2024-RS,2024-03-06,House,H 3rd Reading:Passed 39-23-0-0-0,5450,17
SF0042,2024-RS,2024-03-05,House,H 2nd Reading:Passed,,16
SF0042,2024-RS,2024-03-04,House,H COW:Passed,,15
SF0042,2024-RS,2024-03-01,House,H Placed on General File,,14
SF0042,2024-RS,2024-03-01,House,H09 - Minerals:Recommend Amend and Do Pass 7-2-0-0-0,-414,13
SF0042,2024-RS,2024-02-28,House,H Introduced and Referred to H09 - Minerals,,12
SF0042,2024-RS,2024-02-28,House,H Received for Introduction,,11
SF0042,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 20-10-0-0-1,459,10
SF0042,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,9
SF0042,2024-RS,2024-02-23,Senate,S COW:Passed,,8
SF0042,2024-RS,2024-02-20,Senate,S Placed on General File,,7
SF0042,2024-RS,2024-02-20,Senate,S02 - Appropriations:Recommend Do Pass 5-0-0-0-0,-181,6
SF0042,2024-RS,2024-02-19,Senate,:Rerefer to S02 - Appropriations,,5
SF0042,2024-RS,2024-02-19,Senate,S09 - Minerals:Recommend Amend and Do Pass 5-0-0-0-0,-105,4
SF0042,2024-RS,2024-02-12,Senate,S Introduced and Referred to S09 - Minerals 23-8-0-0-0,147,3
SF0042,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0042,2024-RS,2024-01-09,LSO,Bill Number Assigned,,1
SF0043,2024-RS,2024-02-12,Senate,S Failed Introduction 10-21-0-0-0,148,3
SF0043,2024-RS,2024-01-24,Senate,S Received for Introduction,,2
SF0043,2024-RS,2024-01-09,LSO,Bill Number Assigned,,1
SF0044,2024-RS,2024-03-19,Governor,Governor Vetoed SEA No. 0062,,23
SF0044,2024-RS,2024-03-08,House,H Speaker Signed SEA No. 0062,,22
SF0044,2024-RS,2024-03-08,Senate,S President Signed SEA No. 0062,,21
SF0044,2024-RS,2024-03-07,LSO,Assigned Number SEA No. 0062,,20
SF0044,2024-RS,2024-03-04,House,H Appointed JCC01 Members,,19
SF0044,2024-RS,2024-03-04,Senate,S Appointed JCC01 Members,,18
SF0044,2024-RS,2024-03-04,Senate,S Concur:Failed 0-25-6-0-0,569,17
SF0044,2024-RS,2024-03-04,Senate,S Received for Concurrence,,16
SF0044,2024-RS,2024-03-04,House,H 3rd Reading:Passed 38-20-4-0-0,5404,15
SF0044,2024-RS,2024-03-01,House,H 2nd Reading:Passed,,14
SF0044,2024-RS,2024-02-29,House,H COW:Passed,,13
SF0044,2024-RS,2024-02-28,House,H Placed on General File,,12
SF0044,2024-RS,2024-02-28,House,H09 - Minerals:Recommend Amend and Do Pass 9-0-0-0-0,-361,11
SF0044,2024-RS,2024-02-27,House,H Introduced and Referred to H09 - Minerals,,10
SF0044,2024-RS,2024-02-23,House,H Received for Introduction,,9
SF0044,2024-RS,2024-02-22,Senate,S 3rd Reading:Passed 24-7-0-0-0,437,8
