"BillType","BillNumber","Sequence","DateAction","Action","Comment","House","ModDate"
"A",384,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",11/22/2023 0:00:00
"A",385,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/5/2024 0:00:00
"A",386,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/22/2023 0:00:00
"A",387,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",388,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",11/22/2023 0:00:00
"A",389,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/22/2023 0:00:00
"A",390,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",11/22/2023 0:00:00
"A",391,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",11/22/2023 0:00:00
"A",392,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",11/22/2023 0:00:00
"A",393,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/22/2023 0:00:00
"A",394,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/22/2023 0:00:00
"A",395,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/22/2023 0:00:00
"A",396,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",397,1,1/9/2024 0:00:00,"INT 1RA REF ATG",,"A",11/22/2023 0:00:00
"A",398,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/22/2023 0:00:00
"A",399,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/22/2023 0:00:00
"A",400,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",401,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/22/2023 0:00:00
"A",402,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",403,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",404,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/22/2023 0:00:00
"A",405,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/22/2023 0:00:00
"A",406,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/22/2023 0:00:00
"A",407,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/22/2023 0:00:00
"A",408,1,1/9/2024 0:00:00,"INT 1RA REF AST",,"A",11/22/2023 0:00:00
"A",409,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",11/22/2023 0:00:00
"A",410,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/22/2023 0:00:00
"A",411,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",412,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",413,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",414,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/22/2023 0:00:00
"A",414,2,5/5/2025 0:00:00,"W",,"A",5/5/2025 0:00:00
"A",415,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",11/22/2023 0:00:00
"A",416,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",11/22/2023 0:00:00
"A",417,1,1/9/2024 0:00:00,"INT 1RA REF ARP",,"A",11/22/2023 0:00:00
"A",418,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",419,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",420,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/22/2023 0:00:00
"A",421,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",422,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/22/2023 0:00:00
"A",423,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",11/22/2023 0:00:00
"A",423,2,12/19/2024 0:00:00,"W",,"A",12/19/2024 0:00:00
"A",424,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/22/2023 0:00:00
"A",425,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",11/22/2023 0:00:00
"A",426,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",11/22/2023 0:00:00
"A",427,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",11/22/2023 0:00:00
"A",428,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",429,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/22/2023 0:00:00
"A",430,1,1/9/2024 0:00:00,"INT 1RA REF ATG",,"A",11/22/2023 0:00:00
"A",431,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/22/2023 0:00:00
"A",432,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",11/22/2023 0:00:00
"A",433,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",11/22/2023 0:00:00
"A",434,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",11/22/2023 0:00:00
"A",435,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/27/2023 0:00:00
"A",436,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",437,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/27/2023 0:00:00
"A",438,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",11/27/2023 0:00:00
"A",439,1,1/9/2024 0:00:00,"INT 1RA REF AST",,"A",11/27/2023 0:00:00
"A",440,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",11/27/2023 0:00:00
"A",441,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/5/2024 0:00:00
"A",441,2,2/22/2024 0:00:00,"NOT REP/ACA APS",,"A",2/22/2024 0:00:00
"A",442,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"A",443,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",11/27/2023 0:00:00
"A",444,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",445,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",11/27/2023 0:00:00
"A",446,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",1/5/2024 0:00:00
"A",447,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"A",447,2,5/6/2024 0:00:00,"REP/ACA 2RA",,"A",5/6/2024 0:00:00
"A",448,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",1/5/2024 0:00:00
"A",449,1,1/9/2024 0:00:00,"INT 1RA REF AST",,"A",11/27/2023 0:00:00
"A",450,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"A",451,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"A",452,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",11/27/2023 0:00:00
"A",453,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",11/27/2023 0:00:00
"A",454,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",11/27/2023 0:00:00
"A",455,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",456,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/27/2023 0:00:00
"A",457,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",11/27/2023 0:00:00
"A",458,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",11/27/2023 0:00:00
"A",459,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",460,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/27/2023 0:00:00
"A",461,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/27/2023 0:00:00
"A",462,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",463,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",11/27/2023 0:00:00
"A",464,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/5/2024 0:00:00
"A",465,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"A",466,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",11/27/2023 0:00:00
"A",467,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",468,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",11/27/2023 0:00:00
"A",469,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/17/2024 0:00:00
"A",470,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",471,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/27/2023 0:00:00
"A",472,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",473,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",11/27/2023 0:00:00
"A",474,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",11/27/2023 0:00:00
"A",474,2,2/10/2025 0:00:00,"REP/ACA REF ABU",,"A",2/10/2025 0:00:00
"A",475,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/27/2023 0:00:00
"A",476,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",11/27/2023 0:00:00
"A",477,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",11/27/2023 0:00:00
"A",478,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"A",479,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"A",480,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",481,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",482,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",1/5/2024 0:00:00
"A",483,1,1/9/2024 0:00:00,"INT 1RA REF ATG",,"A",11/27/2023 0:00:00
"A",484,1,1/9/2024 0:00:00,"INT 1RA REF ATG",,"A",11/27/2023 0:00:00
"A",485,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",486,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",11/27/2023 0:00:00
"A",487,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",488,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",11/27/2023 0:00:00
"A",489,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",11/27/2023 0:00:00
"A",490,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",491,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",492,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",493,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",11/27/2023 0:00:00
"A",494,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",1/17/2024 0:00:00
"A",495,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",11/27/2023 0:00:00
"A",496,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",497,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",11/27/2023 0:00:00
"A",498,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/27/2023 0:00:00
"A",499,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",500,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",500,2,6/3/2024 0:00:00,"REP/ACA REF ACE",,"A",6/3/2024 0:00:00
"A",501,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",502,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/5/2024 0:00:00
"A",502,2,5/16/2024 0:00:00,"REP REF AJU",,"A",5/16/2024 0:00:00
"A",503,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/27/2023 0:00:00
"A",504,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",505,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",506,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/27/2023 0:00:00
"A",506,2,6/6/2024 0:00:00,"REP/ACA REF AAP",,"A",6/6/2024 0:00:00
"A",507,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",508,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",509,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",11/27/2023 0:00:00
"A",510,1,1/9/2024 0:00:00,"INT 1RA REF ATG",,"A",11/27/2023 0:00:00
"A",511,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",11/27/2023 0:00:00
"A",512,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",11/27/2023 0:00:00
"A",513,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",1/17/2024 0:00:00
"A",513,2,2/5/2024 0:00:00,"REP/ACA REF AAP",,"A",2/5/2024 0:00:00
"A",514,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",1/17/2024 0:00:00
"A",515,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",516,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",1/17/2024 0:00:00
"A",516,2,6/3/2024 0:00:00,"REP/ACA 2RA",,"A",6/3/2024 0:00:00
"A",516,3,9/26/2024 0:00:00,"PA","(76-0-0)","A",9/26/2024 0:00:00
"A",516,4,9/30/2024 0:00:00,"R/S REF SEN",,"S",9/30/2024 0:00:00
"A",517,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",1/17/2024 0:00:00
"A",518,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",1/17/2024 0:00:00
"A",518,2,3/4/2024 0:00:00,"REP/ACA REF AAP",,"A",3/5/2024 0:00:00
"A",519,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",1/17/2024 0:00:00
"A",519,2,6/6/2024 0:00:00,"REP REF AAP",,"A",6/6/2024 0:00:00
"A",520,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",1/17/2024 0:00:00
"A",521,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",1/17/2024 0:00:00
"A",522,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",11/27/2023 0:00:00
"A",523,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",524,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",525,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",526,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",11/27/2023 0:00:00
"A",530,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",11/27/2023 0:00:00
"A",531,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",11/27/2023 0:00:00
"A",532,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",533,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",11/27/2023 0:00:00
"A",534,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",11/27/2023 0:00:00
"A",535,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",536,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",11/27/2023 0:00:00
"A",536,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.253.","A",1/18/2024 0:00:00
"A",537,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/5/2024 0:00:00
"A",538,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/5/2024 0:00:00
"A",539,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",1/17/2024 0:00:00
"A",540,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/4/2023 0:00:00
"A",540,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.296.","A",1/22/2024 0:00:00
"A",541,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",1/17/2024 0:00:00
"A",542,1,1/9/2024 0:00:00,"INT 1RA REF ARP",,"A",12/4/2023 0:00:00
"A",543,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",12/4/2023 0:00:00
"A",544,1,1/9/2024 0:00:00,"INT 1RA REF AMV",,"A",1/17/2024 0:00:00
"A",545,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",12/4/2023 0:00:00
"A",546,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",12/4/2023 0:00:00
"A",547,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",12/4/2023 0:00:00
"A",547,2,2/5/2024 0:00:00,"REP 2RA",,"A",2/5/2024 0:00:00
"A",548,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",12/4/2023 0:00:00
"A",549,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/4/2023 0:00:00
"A",550,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/4/2023 0:00:00
"A",550,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.274.","A",1/22/2024 0:00:00
"A",551,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",1/17/2024 0:00:00
"A",551,2,10/24/2024 0:00:00,"REP/ACA REF ARP",,"A",10/24/2024 0:00:00
"A",551,3,2/10/2025 0:00:00,"REP/ACS 2RA",,"A",2/10/2025 0:00:00
"A",551,4,5/22/2025 0:00:00,"AA 2RA","(Quijano)","A",5/22/2025 0:00:00
"A",551,5,6/30/2025 0:00:00,"PA","(80-0-0)","A",6/30/2025 0:00:00
"A",551,6,10/20/2025 0:00:00,"R/S REF SCM",,"S",10/27/2025 0:00:00
"A",552,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",1/17/2024 0:00:00
"A",553,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",1/17/2024 0:00:00
"A",554,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/4/2023 0:00:00
"A",555,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",556,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",557,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/4/2023 0:00:00
"A",557,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.264.","A",1/18/2024 0:00:00
"A",558,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/4/2023 0:00:00
"A",558,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.239.","A",1/18/2024 0:00:00
"A",559,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",6/13/2024 0:00:00
"A",560,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",1/17/2024 0:00:00
"A",560,2,10/21/2024 0:00:00,"REP 2RA",,"A",10/21/2024 0:00:00
"A",560,3,12/19/2024 0:00:00,"PA","(70-0-3)","A",12/19/2024 0:00:00
"A",560,4,1/14/2025 0:00:00,"R/S REF STR",,"S",1/14/2025 0:00:00
"A",560,5,12/4/2025 0:00:00,"REP/SCA 2RS",,"S",12/4/2025 0:00:00
"A",560,6,12/18/2025 0:00:00,"SUB FOR","S1990 (1R)","S",12/18/2025 0:00:00
"A",560,7,12/18/2025 0:00:00,"PS","(38-0)","S",12/18/2025 0:00:00
"A",560,8,12/18/2025 0:00:00,"R/A 2RAC",,"A",12/19/2025 0:00:00
"A",560,9,12/22/2025 0:00:00,"PA PBH","(73-0-1)","A",12/22/2025 0:00:00
"A",560,10,1/12/2026 0:00:00,"APP","P.L.2025, c.221.","G",1/12/2026 0:00:00
"A",561,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/4/2023 0:00:00
"A",562,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",1/17/2024 0:00:00
"A",563,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/4/2023 0:00:00
"A",564,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",12/4/2023 0:00:00
"A",565,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",566,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",567,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/4/2023 0:00:00
"A",567,2,3/10/2025 0:00:00,"REP/ACA 2RA",,"A",3/10/2025 0:00:00
"A",567,3,3/20/2025 0:00:00,"RCM AAP",,"A",3/20/2025 0:00:00
"A",567,4,3/20/2025 0:00:00,"COMB/W","A2998 (ACS)","A",3/21/2025 0:00:00
"A",568,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",12/4/2023 0:00:00
"A",569,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",12/4/2023 0:00:00
"A",570,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",12/4/2023 0:00:00
"A",571,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",1/17/2024 0:00:00
"A",572,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",1/17/2024 0:00:00
"A",573,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",12/4/2023 0:00:00
"A",574,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",12/4/2023 0:00:00
"A",575,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",12/4/2023 0:00:00
"A",575,2,5/16/2024 0:00:00,"REP 2RA",,"A",5/16/2024 0:00:00
"A",575,3,9/26/2024 0:00:00,"PA","(61-13-1)","A",9/26/2024 0:00:00
"A",575,4,9/30/2024 0:00:00,"R/S REF SEN",,"S",9/30/2024 0:00:00
"A",575,5,6/12/2025 0:00:00,"REP/SCA 2RS",,"S",6/12/2025 0:00:00
"A",576,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",12/4/2023 0:00:00
"A",577,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",1/17/2024 0:00:00
"A",578,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",579,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/17/2024 0:00:00
"A",580,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",1/17/2024 0:00:00
"A",580,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.278.","A",1/22/2024 0:00:00
"A",581,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",1/17/2024 0:00:00
"A",582,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",1/17/2024 0:00:00
"A",582,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.220.","A",1/18/2024 0:00:00
"A",583,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/4/2023 0:00:00
"A",583,2,10/24/2024 0:00:00,"TRANS ARP",,"A",10/24/2024 0:00:00
"A",583,3,10/24/2024 0:00:00,"REP/ACA 2RA",,"A",10/24/2024 0:00:00
"A",583,4,12/19/2024 0:00:00,"PA","(70-2-0)","A",12/19/2024 0:00:00
"A",583,5,1/14/2025 0:00:00,"R/S REF SCU",,"S",1/14/2025 0:00:00
"A",583,6,11/10/2025 0:00:00,"REP 2RS",,"S",11/10/2025 0:00:00
"A",583,7,12/18/2025 0:00:00,"SUB FOR","S4104 (1R)","S",12/19/2025 0:00:00
"A",583,8,12/18/2025 0:00:00,"PS PBH","(38-0)","S",12/18/2025 0:00:00
"A",583,9,1/12/2026 0:00:00,"APP","P.L.2025, c.222.","G",1/12/2026 0:00:00
"A",584,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/17/2024 0:00:00
"A",585,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",1/17/2024 0:00:00
"A",586,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",1/17/2024 0:00:00
"A",586,2,5/13/2024 0:00:00,"REP/ACA REF AAP",,"A",5/13/2024 0:00:00
"A",586,3,6/24/2024 0:00:00,"REP 2RA",,"A",6/24/2024 0:00:00
"A",586,4,10/28/2024 0:00:00,"SUB BY","S1430 (2R)","A",10/28/2024 0:00:00
"A",587,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",1/17/2024 0:00:00
"A",588,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",588,2,5/8/2025 0:00:00,"REP/ACA REF AHE",,"A",5/8/2025 0:00:00
"A",588,3,11/24/2025 0:00:00,"REP/ACA 2RA",,"A",11/24/2025 0:00:00
"A",588,4,12/8/2025 0:00:00,"AA 2RA","(Quijano)","A",12/8/2025 0:00:00
"A",588,5,1/12/2026 0:00:00,"SUB BY","S1965 (1R)","A",1/12/2026 0:00:00
"A",589,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",590,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/4/2023 0:00:00
"A",591,1,1/9/2024 0:00:00,"INT 1RA REF ARP",,"A",12/4/2023 0:00:00
"A",592,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/4/2023 0:00:00
"A",593,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/4/2023 0:00:00
"A",594,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",12/4/2023 0:00:00
"A",595,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",596,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/17/2024 0:00:00
"A",597,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",12/4/2023 0:00:00
"A",598,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",12/4/2023 0:00:00
"A",599,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",600,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/4/2023 0:00:00
"A",601,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",12/4/2023 0:00:00
"A",602,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/4/2023 0:00:00
"A",603,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/4/2023 0:00:00
"A",604,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",12/4/2023 0:00:00
"A",605,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",606,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",12/4/2023 0:00:00
"A",607,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/5/2024 0:00:00
"A",608,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/17/2024 0:00:00
