bill_num,ga_num,session,chamber,action_date,action,order,vote_url
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-03-02,Notification that HB1018 is now Act 166,20,
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-02-28,Correctly enrolled and ordered transmitted to the Governor's Office.,19,
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-02-27,TO BE ENROLLED,18,
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-02-27,Senate amendment # 1 read and concurred in.,17,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1018&rcs=341&chamber=House&ddBienniumSession=2023%2F2023R
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-02-23,"Returned by the Committee with the recommendation that it do pass, concur in Senate Amendment No. 1",16,
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-02-16,Re-referred to the Committee on JUDICIARY COMMITTEE- HOUSE,15,
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-02-16,"Returned From  Senate as passed, as amended # 1",14,
HB1018,94th General Assembly,"Regular Session, 2023",Senate,2023-02-16,Returned To  the House as passed as amended.,13,
HB1018,94th General Assembly,"Regular Session, 2023",Senate,2023-02-16,Read the third time and passed.,12,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1018&rcs=221&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1018,94th General Assembly,"Regular Session, 2023",Senate,2023-02-15,REPORTED CORRECTLY ENGROSSED,11,
HB1018,94th General Assembly,"Regular Session, 2023",Senate,2023-02-15,"Amendment # 1 read the first time, rules suspended, read the second time and adopted, ordered engrossed.",10,
HB1018,94th General Assembly,"Regular Session, 2023",Senate,2023-02-15,Placed on second reading for purpose of amendment.,9,
HB1018,94th General Assembly,"Regular Session, 2023",Senate,2023-02-14,"Returned by the Committee with the recommendation that it Do Pass as amended, Amendment # 1",8,
HB1018,94th General Assembly,"Regular Session, 2023",Senate,2023-01-18,"Read first time, rules suspended, read second time, referred to CITY, COUNTY & LOCAL AFFAIRS COMMITTEE - SENATE",7,
HB1018,94th General Assembly,"Regular Session, 2023",Senate,2023-01-18,Received from the House.,6,
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-01-18,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1018&rcs=46&chamber=House&ddBienniumSession=2023%2F2023R
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-01-17,Returned by the Committee Do Pass,4,
HB1018,94th General Assembly,"Regular Session, 2023",House,2023-01-09,"Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE",3,
HB1018,94th General Assembly,"Regular Session, 2023",House,2022-12-05,Filed,2,
HB1019,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,4,
HB1019,94th General Assembly,"Regular Session, 2023",House,2023-01-09,"Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE",3,
HB1019,94th General Assembly,"Regular Session, 2023",House,2022-12-05,Filed,2,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-04-13,Notification that HB1020 is now Act 795,23,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-04-07,Correctly enrolled and ordered transmitted to the Governor's Office.,22,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-04-06,TO BE ENROLLED,21,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-04-06,Senate amendment # 1 read and concurred in.,20,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1020&rcs=1141&chamber=House&ddBienniumSession=2023%2F2023R
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-04-06,"Returned by the Committee with the recommendation that it do pass, concur in Senate Amendment No. 1",19,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Re-referred to the Committee on INSURANCE & COMMERCE- HOUSE,18,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-04-05,"Returned From  Senate as passed, as amended # 1",17,
HB1020,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,"Returned to the House as passed, as amended # 1",16,
HB1020,94th General Assembly,"Regular Session, 2023",Senate,2023-04-05,Read the third time and passed.,15,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1020&rcs=932&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1020,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,REPORTED CORRECTLY ENGROSSED,14,
HB1020,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,"Amendment # 1 read the first time, rules suspended, read the second time and adopted, ordered engrossed.",13,
HB1020,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,Placed on second reading for purpose of amendment.,12,
HB1020,94th General Assembly,"Regular Session, 2023",Senate,2023-03-31,"Returned by the Committee with the recommendation that it Do Pass as amended, Amendment # 1",11,
HB1020,94th General Assembly,"Regular Session, 2023",Senate,2023-03-06,"Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",10,
HB1020,94th General Assembly,"Regular Session, 2023",Senate,2023-03-06,Received from the House.,9,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-03-06,Read the third time and passed and ordered transmitted to the Senate.,8,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1020&rcs=410&chamber=House&ddBienniumSession=2023%2F2023R
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-03-01,Returned by the Committee Do Pass,7,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-02-09,REPORTED CORRECTLY ENGROSSED,6,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-02-09,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-02-09,Placed on second reading for the purpose of amendment.,4,
HB1020,94th General Assembly,"Regular Session, 2023",House,2023-01-09,"Read the first time, rules suspended, read the second time and referred to the Committee on INSURANCE & COMMERCE- HOUSE",3,
HB1020,94th General Assembly,"Regular Session, 2023",House,2022-12-05,Filed,2,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-03-06,Notification that HB1021 is now Act 207,20,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-03-01,Correctly enrolled and ordered transmitted to the Governor's Office.,19,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-03-01,TO BE ENROLLED,18,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-03-01,Returned From  the Senate as passed.,17,
HB1021,94th General Assembly,"Regular Session, 2023",Senate,2023-03-01,Returned to the House as passed.,16,
HB1021,94th General Assembly,"Regular Session, 2023",Senate,2023-03-01,Read the third time and passed.,15,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1021&rcs=359&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1021,94th General Assembly,"Regular Session, 2023",Senate,2023-02-28,"Returned by the Committee, with the recommendation that it Do Pass",14,
HB1021,94th General Assembly,"Regular Session, 2023",Senate,2023-02-20,"Read first time, rules suspended, read second time, referred to CITY, COUNTY & LOCAL AFFAIRS COMMITTEE - SENATE",13,
HB1021,94th General Assembly,"Regular Session, 2023",Senate,2023-02-20,Received from the House.,12,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-02-20,Read the third time and passed and ordered transmitted to the Senate.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1021&rcs=271&chamber=House&ddBienniumSession=2023%2F2023R
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-02-16,REPORTED CORRECTLY ENGROSSED,10,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-02-16,Amendment No. 2 read and adopted and the bill ordered engrossed.,9,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-02-16,Placed on second reading for the purpose of amendment.,8,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-02-15,Returned by the Committee Do Pass,7,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-02-02,REPORTED CORRECTLY ENGROSSED,6,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-02-02,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-02-02,Placed on second reading for the purpose of amendment.,4,
HB1021,94th General Assembly,"Regular Session, 2023",House,2023-01-09,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE RULES",3,
HB1021,94th General Assembly,"Regular Session, 2023",House,2022-12-05,Filed,2,
HB1022,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,4,
HB1022,94th General Assembly,"Regular Session, 2023",House,2023-01-09,"Read the first time, rules suspended, read the second time and referred to the Committee on CITY, COUNTY & LOCAL AFFAIRS COMMITTEE- HOUSE",3,
HB1022,94th General Assembly,"Regular Session, 2023",House,2022-12-05,Filed,2,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-26,Notification that HB1023 is now Act 11,20,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-25,Correctly enrolled and ordered transmitted to the Governor's Office.,19,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-25,TO BE ENROLLED,18,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-25,Returned From  the Senate as passed.,17,
HB1023,94th General Assembly,"Regular Session, 2023",Senate,2023-01-25,Returned to the House as passed.,16,
HB1023,94th General Assembly,"Regular Session, 2023",Senate,2023-01-25,Read the third time and passed.,15,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1023&rcs=53&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1023,94th General Assembly,"Regular Session, 2023",Senate,2023-01-24,"Returned by the Committee, with the recommendation that it Do Pass",14,
HB1023,94th General Assembly,"Regular Session, 2023",Senate,2023-01-19,"Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE",13,
HB1023,94th General Assembly,"Regular Session, 2023",Senate,2023-01-19,Received from the House.,12,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-19,Read the third time and passed and ordered transmitted to the Senate.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1023&rcs=53&chamber=House&ddBienniumSession=2023%2F2023R
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-18,Returned by the Committee Do Pass,10,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-17,REPORTED CORRECTLY ENGROSSED,9,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-17,Amendment No. 2 read and adopted and the bill ordered engrossed.,8,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-17,Placed on second reading for the purpose of amendment.,7,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-10,REPORTED CORRECTLY ENGROSSED,6,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-10,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-10,Placed on second reading for the purpose of amendment.,4,
HB1023,94th General Assembly,"Regular Session, 2023",House,2023-01-09,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",3,
HB1023,94th General Assembly,"Regular Session, 2023",House,2022-12-05,Filed,2,
HB1024,94th General Assembly,"Regular Session, 2023",House,2023-02-03,Notification that HB1024 is now Act 34,14,
HB1024,94th General Assembly,"Regular Session, 2023",House,2023-02-03,Correctly enrolled and ordered transmitted to the Governor's Office.,13,
HB1024,94th General Assembly,"Regular Session, 2023",House,2023-02-01,TO BE ENROLLED,12,
HB1024,94th General Assembly,"Regular Session, 2023",House,2023-02-01,Returned From  the Senate as passed.,11,
HB1024,94th General Assembly,"Regular Session, 2023",Senate,2023-02-01,Returned to the House as passed.,10,
HB1024,94th General Assembly,"Regular Session, 2023",Senate,2023-02-01,Read the third time and passed.,9,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1024&rcs=96&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1024,94th General Assembly,"Regular Session, 2023",Senate,2023-01-31,"Returned by the Committee, with the recommendation that it Do Pass",8,
HB1024,94th General Assembly,"Regular Session, 2023",Senate,2023-01-19,"Read first time, rules suspended, read second time, referred to CITY, COUNTY & LOCAL AFFAIRS COMMITTEE - SENATE",7,
HB1024,94th General Assembly,"Regular Session, 2023",Senate,2023-01-19,Received from the House.,6,
HB1024,94th General Assembly,"Regular Session, 2023",House,2023-01-19,Read the third time and passed and ordered transmitted to the Senate.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1024&rcs=57&chamber=House&ddBienniumSession=2023%2F2023R
HB1024,94th General Assembly,"Regular Session, 2023",House,2023-01-18,Returned by the Committee Do Pass,4,
HB1024,94th General Assembly,"Regular Session, 2023",House,2023-01-09,"Read the first time, rules suspended, read the second time and referred to the Committee on HOUSE RULES",3,
HB1024,94th General Assembly,"Regular Session, 2023",House,2022-12-05,Filed,2,
HB1025,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,7,
HB1025,94th General Assembly,"Regular Session, 2023",House,2023-01-12,REPORTED CORRECTLY ENGROSSED,6,
HB1025,94th General Assembly,"Regular Session, 2023",House,2023-01-12,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1025,94th General Assembly,"Regular Session, 2023",House,2023-01-12,Placed on second reading for the purpose of amendment.,4,
HB1025,94th General Assembly,"Regular Session, 2023",House,2023-01-09,"Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE",3,
HB1025,94th General Assembly,"Regular Session, 2023",House,2022-12-05,Filed,2,
HB1026,94th General Assembly,"Regular Session, 2023",House,2023-02-21,Notification that HB1026 is now Act 96,25,
HB1026,94th General Assembly,"Regular Session, 2023",House,2023-02-16,Correctly enrolled and ordered transmitted to the Governor's Office.,24,
HB1026,94th General Assembly,"Regular Session, 2023",House,2023-02-15,TO BE ENROLLED,23,
HB1026,94th General Assembly,"Regular Session, 2023",House,2023-02-15,Senate amendment # 1 read and concurred in.,22,
