bill_id,term,session,summary,commem
AB0067,2023_2024,RS,An Act to amend 36.49 (4) of the statutes;  Relating to: the award of Wisconsin Merit scholarships to University of Wisconsin System students. (FE),0
AB0068,2023_2024,RS,An Act to amend 940.02 (2) (intro.) of the statutes;  Relating to: first-degree reckless homicide and providing a penalty.,0
AB0069,2023_2024,RS,"An Act to create 118.07 (6) of the statutes;  Relating to: reporting to law enforcement certain crimes and other incidents that occur in or on public school buildings and grounds, requiring certain schools to employ armed school resource officers, and allocating federal American Rescue Plan Act of 2021 funding to reimburse schools for costs of employing armed school resource officers. (FE)",0
AB0070,2023_2024,RS,An Act to create 947.065 of the statutes;  Relating to: participation in a riot and providing a penalty.,0
AB0071,2023_2024,RS,"An Act to amend 27.01 (7) (c) 11., 27.01 (8) (bn) 1., 29.193 (3) (c) and 29.563 (13) (b); and to create 29.235 (3r) and 29.563 (4) (a) 2w. of the statutes;  Relating to: the disability rating at which veterans qualify for certain hunting and fishing authorizations and exemptions from state park and trail admission fees. (FE)",0
AB0072,2023_2024,RS,"An Act to amend 25.29 (1) (a), 29.219 (4), 29.229 (2) (i), 29.2295 (2) (i), 29.231 (2), 29.236 (2), 29.563 (3) (a) 3. and 29.624 (1); and to create 25.17 (1) (jf), 25.29 (1) (g), 25.299, 29.219 (2g), 29.229 (2) (gm), 29.2295 (2) (gm) and 29.563 (3) (a) 4g. of the statutes;  Relating to: a resident lifetime fishing license, a lifetime fishing trust fund, providing an exemption from emergency rule procedures, and granting rule-making authority. (FE)",0
AB0073,2023_2024,RS,An Act to amend 79.04 (5) (a) (intro.) and 79.04 (5) (b) (intro.); and to create 79.005 (1h) and 79.04 (8) of the statutes;  Relating to: changing the phase-out of utility aid payments for decommissioned power plants. (FE),0
AB0074,2023_2024,RS,An Act to amend 343.17 (3) (d) 1g. of the statutes;  Relating to: seasonal period for farm service license endorsement.,0
AB0075,2023_2024,RS,"An Act to amend 951.01 (2), 951.02, 951.18 (1) and 951.18 (4) (c); and to create 951.01 (3c) of the statutes;  Relating to: mistreating an animal and providing a penalty.",0
AB0076,2023_2024,RS,An Act to amend 304.078 (3) of the statutes;  Relating to: restoration of the right to vote to a person barred from voting as a result of a felony conviction. (FE),0
AB0077,2023_2024,RS,An Act to create 118.60 (3) (am) and 119.23 (3) (am) of the statutes;  Relating to: pupil applications to attend a private school participating in a parental choice program.,0
AB0078,2023_2024,RS,"An Act to renumber 940.198 (1) (a) and 971.109 (1) (a); to renumber and amend 939.623 (1); to amend 343.12 (7) (c) 9j., 813.12 (5b), 813.123 (6g), 813.125 (5b), 911.01 (4) (c), 939.623 (title), 939.623 (2) (intro.), 939.623 (3), 940.198 (title), 940.198 (1) (b), 940.198 (2) (a), 940.198 (2) (b), 940.198 (2) (c), 940.198 (3) (a), 940.198 (3) (b), 940.198 (3) (c), 940.198 (4), 971.109 (title), 971.109 (2) (a) and 971.109 (2) (c); and to create 813.12 (1) (ab), 813.125 (1) (am) 2., 939.623 (1) (b), 940.198 (1) (ag), 940.225 (1) (e) and 971.109 (1) (ac) of the statutes;  Relating to: increased penalties for crimes against adults at risk; restraining orders for adults at risk; freezing assets of a defendant charged with financial exploitation of an adult at risk; sexual assault of an adult at risk; and providing a penalty.",0
AB0079,2023_2024,RS,"An Act to amend 20.455 (2) (hd) and 48.48 (19); and to create 20.437 (1) (hf), 814.75 (28), 814.76 (21), 944.35 and 973.05 (2m) (fr) of the statutes;  Relating to: prostitution crime surcharge and making an appropriation. (FE)",0
AB0080,2023_2024,RS,An Act to repeal 121.15 (1) (a) 1. and 121.15 (1) (a) 2. to 5.; to renumber 121.15 (1) (a) 6.; to renumber and amend 121.15 (1) (a); and to create 121.15 (1) (a) 2. to 6. of the statutes;  Relating to: the timing of equalization aid payments to school districts. (FE),0
AB0081,2023_2024,RS,An Act to amend 347.48 (2m) (g) of the statutes;  Relating to: recovery of damages for failure to wear a safety belt.,0
AB0082,2023_2024,RS,An Act to amend 67.05 (3) (d) of the statutes;  Relating to: including with a referendum question for issuing bonds a statement of the estimated interest accruing on the amount of the bonds.,0
AB0083,2023_2024,RS,"An Act to amend 48.78 (2) (a) and 938.78 (2) (a); and to create 48.38 (5) (dm), 48.38 (5m) (dm), 938.38 (5) (dm) and 938.38 (5m) (dm) of the statutes;  Relating to: providing permanency plan and comments to out-of-home care providers in advance of a permanency plan review or hearing. (FE)",0
AB0084,2023_2024,RS,"An Act to create 173.29, 938.3416, 941.293, 971.17 (1i) and 973.0336 of the statutes;  Relating to: possession of dogs by certain felony offenders and providing a penalty. (FE)",0
AB0085,2023_2024,RS,"An Act to amend 346.01 (2); and to create 343.32 (2) (bu), 346.575, 346.60 (6) and 349.107 of the statutes;  Relating to: the use of automated speed enforcement systems and traffic control photographic systems in a first class city and providing a penalty. (FE)",0
AB0086,2023_2024,RS,"An Act to create 36.28, 38.25 and 39.55 of the statutes;  Relating to: permissible financial aid reductions in higher education. (FE)",0
AB0087,2023_2024,RS,An Act to amend 973.20 (8); and to create 973.20 (4c) of the statutes;  Relating to: restitution upon conviction of vehicular homicide. (FE),0
AB0088,2023_2024,RS,"An Act to create 25.40 (1) (bn) and 77.61 (21) of the statutes;  Relating to: depositing sales tax revenue from the sale of motor vehicles and motor vehicle parts, accessories, and services into the transportation fund. (FE)",0
AB0089,2023_2024,RS,An Act to renumber and amend 340.01 (22e); and to create 340.01 (22e) (a) 3. and 340.01 (22e) (b) of the statutes;  Relating to: penalties for certain traffic violations where highway maintenance workers are present and providing a penalty.,0
AB0090,2023_2024,RS,"An Act to amend 440.03 (13) (b) (intro.), 448.962 (1) (c) (intro.), 448.962 (2) (c) (intro.), 448.963 (1) (b), 448.963 (2) (intro.), 448.963 (3) (intro.) and 448.963 (4) (intro.); and to create 448.963 (3m), 448.963 (4m) and 448.9635 of the statutes;  Relating to: third-party processing of applications for occupational therapists and occupational therapy assistants and granting rulemaking authority. (FE)",0
AB0091,2023_2024,RS,"An Act to amend 36.11 (3) (d) (intro.), 36.11 (47m) (title) and 38.12 (12) (title); and to create 36.11 (47m) (c) and 38.12 (12) (c) of the statutes;  Relating to: exempting veterans and members of the armed forces from admissions application fees at University of Wisconsin System schools and technical colleges. (FE)",0
AB0092,2023_2024,RS,"An Act to amend 13.093 (2) (b); and to create 13.59, 13.591, 16.59, 20.505 (1) (bm) and 227.118 of the statutes;  Relating to: creation of a Joint Committee on State Mandates and required funding of state mandates. (FE)",0
AB0093,2023_2024,RS,An Act to amend 5.056; and to create 343.17 (3) (a) 16. of the statutes;  Relating to: verifying citizenship of individuals on the official voter registration list and contents of operator's licenses and identification cards. (FE),0
AB0094,2023_2024,RS,An Act to repeal 66.1105 (4) (h) 8. and 66.1105 (17) (c); and to amend 66.1105 (4) (gm) 4. c. and 66.1105 (4) (h) 2. of the statutes;  Relating to: eliminating certain exceptions established for Pleasant Prairie Tax Incremental District Number 2. (FE),0
AB0095,2023_2024,RS,An Act to renumber and amend 17.16 (10); and to create 17.16 (10) (b) and 17.16 (10) (c) of the statutes;  Relating to: eligibility for local office following removal.,0
AB0096,2023_2024,RS,"An Act to amend 66.1105 (4) (gm) 4. c. and 66.1105 (6) (c); and to create 60.23 (32) (bm), 66.1105 (2) (ak), 66.1105 (9) (a) 1m. and 66.1105 (21) of the statutes;  Relating to: developer-financed tax incremental districts.",0
AB0097,2023_2024,RS,"An Act to amend 33.26 (2), 33.30 (2) (a), 33.32 (1) (c), 33.32 (1) (e) and 33.32 (1) (f) of the statutes;  Relating to: authorizing email for notice of public inland lake protection and rehabilitation district board business.",0
AB0098,2023_2024,RS,An Act to create 350.136 of the statutes;  Relating to: signs along snowmobile trails that advertise nearby businesses.,0
AB0099,2023_2024,RS,"An Act to renumber 118.19 (18) (c); and to create 118.19 (18) (c) 2. of the statutes;  Relating to: maintaining a lifetime teaching, administrator, or pupil services license.",0
AB0100,2023_2024,RS,An Act to amend 281.58 (8) (a) 2.; and to create 281.58 (7) (b) 8. of the statutes;  Relating to: funding for reduction of infiltration and inflow in connecting laterals and sewer lines. (FE),0
AB0101,2023_2024,RS,An Act to create 49.462 and 49.79 (2m) of the statutes;  Relating to: creating an ineligibility period in the Medical Assistance and FoodShare programs for voluntary employment termination. (FE),0
AB0102,2023_2024,RS,An Act to amend 71.07 (6e) (a) 2. b. and 71.07 (6e) (a) 3. d.; and to create 71.07 (6e) (c) 4. of the statutes;  Relating to: reducing the eligibility threshold to claim the veterans and surviving spouses property tax credit. (FE),0
AB0103,2023_2024,RS,"An Act to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g), 185.983 (1) (intro.) and 609.83; and to create 632.862 of the statutes;  Relating to: application of prescription drug payments to health insurance cost-sharing requirements.",0
AB0104,2023_2024,RS,An Act  Relating to: expanding the Court-Appointed Special Advocate program and making an appropriation. (FE),0
AB0105,2023_2024,RS,An Act to amend 23.33 (4) (c) 1. of the statutes;  Relating to: operation of an all-terrain vehicle or utility terrain vehicle owned by an electric cooperative on a highway.,0
AB0106,2023_2024,RS,"An Act to create 20.235 (1) (kg), 20.292 (1) (fc), 20.505 (8) (hm) 13t., 38.04 (34) and 39.381 of the statutes;  Relating to: grants to technical college and tribal college students for apprenticeship expenses and making an appropriation. (FE)",0
AB0107,2023_2024,RS,"An Act to amend 48.41 (1), 48.42 (2) (a), 48.46 (2), 48.837 (5) and 48.91 (3); and to create 48.41 (2) (bm) and 48.913 (1) (em) of the statutes;  Relating to: a disclaimer of parental rights and payments allowed in connection with an adoption.",0
AB0108,2023_2024,RS,An Act to renumber 948.50 (2) (a); to amend 948.50 (2) (b); and to create 948.50 (2) (am) of the statutes;  Relating to: the definition of “strip search” for the purpose of the prohibition against strip-searching a pupil.,0
AB0109,2023_2024,RS,An Act to create 118.33 (1) (a) 1. f. of the statutes;  Relating to: requiring one-half credit of personal financial literacy for high school graduation. (FE),0
AB0110,2023_2024,RS,"An Act to amend 71.05 (6) (a) 15., 71.21 (4) (a), 71.26 (2) (a) 4., 71.34 (1k) (g) and 71.45 (2) (a) 10.; and to create 71.07 (4p), 71.10 (4) (ft), 71.28 (4p), 71.30 (3) (dc), 71.47 (4p) and 71.49 (1) (dc) of the statutes;  Relating to: a pediatric cancer research tax credit. (FE)",0
AB0111,2023_2024,RS,An Act to amend 38.04 (9) and 38.12 (9) of the statutes;  Relating to: technical college fire fighter courses. (FE),0
AB0112,2023_2024,RS,"An Act to amend 230.35 (4) (a) 10., 230.35 (4) (c) and 230.35 (4) (d) (intro.); and to create 230.35 (4) (a) 5m. of the statutes;  Relating to: the establishment of November 11 as a day on which the offices of the agencies of state government are closed. (FE)",0
AB0113,2023_2024,RS,An Act to amend 563.63 (2) (b) of the statutes;  Relating to: the amount of allowable cash withdrawal from a bingo account for the purpose of paying cash prizes.,0
AB0114,2023_2024,RS,"An Act to amend 49.46 (1) (a) 1m., 49.46 (1) (j), 49.47 (4) (ag) 2., 49.471 (6) (b) and 49.471 (7) (b) 1. of the statutes;  Relating to: extension of eligibility under the Medical Assistance program for postpartum women. (FE)",0
AB0115,2023_2024,RS,"An Act to renumber and amend 102.17 (9) (a) 1.; to amend 102.17 (9) (b) (intro.); and to create 102.17 (9) (a) 1c., 102.17 (9) (a) 1e., 102.17 (9) (a) 1g. and 102.17 (9) (a) 1p. of the statutes;  Relating to: changing the conditions of liability for worker's compensation benefits for emergency medical responders, emergency medical services practitioners, volunteer fire fighters, correctional officers, emergency dispatchers, coroners and coroner staff, and medical examiners and medical examiner staff.",0
AB0116,2023_2024,RS,An Act to create 895.033 of the statutes;  Relating to: civil cause of action for financial exploitation. (FE),0
AB0117,2023_2024,RS,"An Act to renumber 632.895 (8) (a) 1.; to renumber and amend 632.895 (8) (d); to amend 40.51 (8m), 66.0137 (4), 120.13 (2) (g) and 609.80; and to create 49.46 (2) (b) 6. n., 632.895 (8) (a) 1c., 632.895 (8) (a) 1e., 632.895 (8) (a) 1g., 632.895 (8) (a) 1n., 632.895 (8) (a) 1r., 632.895 (8) (a) 4., 632.895 (8) (a) 5., 632.895 (8) (a) 6., 632.895 (8) (am), 632.895 (8) (d) 2. and 632.895 (8) (d) 3. of the statutes;  Relating to: coverage of breast cancer screenings by the Medical Assistance program and health insurance policies and plans. (FE)",0
AB0118,2023_2024,RS,An Act to amend 19.36 (8) (b) and 59.20 (3) (a) of the statutes;  Relating to: public records identifying confidential law enforcement informants.,0
AB0119,2023_2024,RS,"An Act to create 115.28 (66), 118.40 (2r) (b) 2. m., 118.40 (2x) (b) 2. m. and 121.02 (1) (L) 9. of the statutes;  Relating to: model curriculum for pupils in grades 5 to 12 on interacting with law enforcement and granting rule-making authority. (FE)",0
AB0120,2023_2024,RS,An Act to amend 111.70 (4) (mc) 6. of the statutes;  Relating to: the design of health care coverage plans for public safety employees. (FE),0
AB0121,2023_2024,RS,An Act to amend 71.05 (6) (a) 28.; and to create 224.55 of the statutes;  Relating to: requiring the Department of Financial Institutions to implement a section 529A ABLE savings account program and granting rule-making authority. (FE),0
AB0122,2023_2024,RS,An Act to amend 341.09 (2m) (a) 2. and 341.09 (2m) (d); and to create 341.09 (2m) (a) 1m. and 341.09 (10) of the statutes;  Relating to: issuance of temporary motor vehicle operation plates and permits to dealers and providing a penalty. (FE),0
AB0123,2023_2024,RS,An Act to create 343.085 (2) (d) of the statutes;  Relating to: exemptions from the requirement that an original driver's license be a probationary license. (FE),0
AB0124,2023_2024,RS,An Act to amend 169.01 (28) of the statutes;  Relating to: the definition of public zoos and aquariums for purposes of captive wildlife regulations. (FE),0
AB0125,2023_2024,RS,An Act to create 50.373 of the statutes;  Relating to: requiring informed consent before performing a pelvic examination on a patient who is under general anesthesia or unconscious.,0
AB0126,2023_2024,RS,An Act to create 49.45 (2) (a) 7m. of the statutes;  Relating to: participation in the federal Public Assistance Reporting Information System. (FE),0
AB0127,2023_2024,RS,"An Act to renumber and amend 125.25 (3), 125.26 (3), 125.272, 125.51 (2) (c), 125.51 (3) (d) and 125.51 (6); to amend 125.02 (20), 125.26 (2u), 125.26 (2v) (a), 125.26 (2w), 125.26 (2x), 125.51 (3) (bu), 125.51 (3) (bv) 1., 125.51 (3) (bw), 125.51 (3) (bx) and 139.25 (9); and to create 125.02 (20k), 125.07 (1) (b) 7., 125.07 (2) (c), 125.10 (6), 125.20, 125.272 (2) and (3), 125.51 (6) (b) and (c) and 139.11 (1m) of the statutes;  Relating to: the face-to-face requirement for retail sales of alcohol beverages and remote orders for the sale of alcohol beverages to be delivered or picked up on retail licensed premises. (FE)",0
AB0128,2023_2024,RS,An Act to create 751.037 and 801.50 (4r) of the statutes;  Relating to: venue for actions in which the legislature is a party.,0
AB0129,2023_2024,RS,An Act to amend 940.225 (2) (j) and 940.225 (5) (abm) of the statutes;  Relating to: sexual assault by a health care provider and providing a penalty.,0
AB0130,2023_2024,RS,An Act to create 350.12 (4) (bg) 3. of the statutes;  Relating to: modifying administrative rules related to supplemental aid for snowmobile trail maintenance and granting rule-making authority. (FE),0
AB0131,2023_2024,RS,An Act to amend 92.06 (1) (b) 2. of the statutes;  Relating to: membership in county land conservation committees.,0
AB0132,2023_2024,RS,An Act to amend 36.11 (57) (c) and 36.27 (1) (a); and to create 36.27 (1m) of the statutes;  Relating to: University of Wisconsin System resident undergraduate tuition and fees. (FE),0
AB0133,2023_2024,RS,"An Act to amend 71.613 (2) (intro.), 71.613 (2) (a), 71.613 (2) (b), 71.613 (2) (c), 91.04 (intro.) and 91.62 (1) (a); and to create 71.613 (1) (h) 4., 71.613 (2) (am), 71.613 (2) (bm), 71.613 (2) (cm), 71.613 (2) (d), 71.613 (2e) and 91.04 (2) (bm) of the statutes;  Relating to: farmland preservation agreements and tax credits. (FE)",0
