bill_number,session_year,session_type,title,sponsors,summary,bill_url
SR277,2024,RS,A RESOLUTION confirming the appointment of Kathryn M. Thomas to the Board of Claims.,J. Adams,"Confirm the appointment of Kathryn M. Thomas to the Board of Claims for a term expiring June 29, 2025.",https://apps.legislature.ky.gov/record/24rs/SR277.html
SR278,2024,RS,A RESOLUTION confirming the appointment of Kristen Dawson to the Board of Physicians and Advisors.,J. Adams,Confirm the appointment of Kristen Dawson to the Board of Physicians and Advisors.,https://apps.legislature.ky.gov/record/24rs/SR278.html
SR279,2024,RS,A RESOLUTION confirming the appointment of Linda McClain to the Board of Physicians and Advisors.,J. Adams,Confirm the appointment of Linda McClain to the Board of Physicians and Advisors.,https://apps.legislature.ky.gov/record/24rs/SR279.html
SR280,2024,RS,A RESOLUTION confirming the reappointment of Samuel T. Wright III to the Board of Claims.,J. Adams,"Confirm the reappointment of Samuel T. Wright III to the Board of Claims for a term expiring June 29, 2027.",https://apps.legislature.ky.gov/record/24rs/SR280.html
SR281,2024,RS,A RESOLUTION confirming the appointment of Courtney Turner to the Board of Physicians and Advisors.,J. Adams,Confirm the appointment of Courtney Turner to the Board of Physicians and Advisors.,https://apps.legislature.ky.gov/record/24rs/SR281.html
SR282,2024,RS,A RESOLUTION confirming the appointment of Alex Boone to the University of Kentucky Board of Trustees.,J. Adams,"Confirm the appointment of Alex Boone to the University of Kentucky Board of Trustees for a term expiring June 30, 2029.",https://apps.legislature.ky.gov/record/24rs/SR282.html
SR283,2024,RS,A RESOLUTION confirming the reappointment of Gordon Ferrell Jones to the Kentucky Agricultural Development Board.,M. Wilson,"Confirm the reappointment of Gordon Ferrell Jones to the Kentucky Agricultural Development Board for a term expiring July 6, 2027.",https://apps.legislature.ky.gov/record/24rs/SR283.html
SR284,2024,RS,A RESOLUTION confirming the reappointment of Albert William Pedigo to the Kentucky Agricultural Development Board.,D. Givens,"Confirm the reappointment of Albert William Pedigo to the Kentucky Agricultural Development Board for a term expiring July 6, 2027.",https://apps.legislature.ky.gov/record/24rs/SR284.html
SR285,2024,RS,A RESOLUTION confirming the appointment of Dr. Robbie Fletcher as Commissioner of the Kentucky Department of Education.,P. Wheeler,"Confirm the appointment of Dr. Robbie Fletcher as Commissioner of the Kentucky Department of Education for a term beginning on July 1, 2024.",https://apps.legislature.ky.gov/record/24rs/SR285.html
SR286,2024,RS,A RESOLUTION confirming the appointment of Lori Noel to the Kentucky Agricultural Finance Corporation Board of Directors.,J. Howell,"Confirm the appointment of Lori Noel to the Kentucky Agricultural Finance Corporation Board of Directors for a term expiring August 14, 2027.",https://apps.legislature.ky.gov/record/24rs/SR286.html
SR287,2024,RS,A RESOLUTION recognizing April 2024 as Child Abuse Prevention Month in Kentucky.,W. Westerfield,Recognize April 2024 as Child Abuse Prevention Month in Kentucky.,https://apps.legislature.ky.gov/record/24rs/SR287.html
SR288,2024,RS,A RESOLUTION confirming the reappointment of Matthew Russell Hinton to the Kentucky Agricultural Development Board.,C. McDaniel,"Confirm the reappointment of Matthew Russell Hinton to the Kentucky Agricultural Development Board for a term expiring July 6, 2027.",https://apps.legislature.ky.gov/record/24rs/SR288.html
SR289,2024,RS,A RESOLUTION honoring University of Kentucky men's basketball players for honors and awards received during the 2023-2024 season.,C. Armstrong; B. Storm,"Honor the 2023-2024 University of Kentucky men's basketball team, players, and accomplishments.",https://apps.legislature.ky.gov/record/24rs/SR289.html
SR290,2024,RS,"A RESOLUTION honoring the Morehead State University Eagles men's basketball team, 2024 Ohio Valley Conference champions.",R. Webb; S. West; G. Elkins; J. Higdon,"Honor the Morehead State University Eagles men's basketball team, 2024 Ohio Valley Conference Champions.",https://apps.legislature.ky.gov/record/24rs/SR290.html
SR291,2024,RS,A RESOLUTION commemorating the momentous occasion of the 200th anniversary of the creation of Oldham County.,L. Tichenor,Commemorate the occasion of the 200th anniversary of Oldham County.,https://apps.legislature.ky.gov/record/24rs/SR291.html
HR148,2024,RS,"A RESOLUTION recognizing April 2, 2024, as World Autism Awareness Day and April 2024 as Autism Acceptance Month.",T. Bojanowski,"Recognize April 2, 2024, as World Autism Awareness Day and April 2024 as Autism Acceptance Month.",https://apps.legislature.ky.gov/record/24rs/HR148.html
SR265,2024,RS,"A RESOLUTION adjourning the Senate in honor and loving memory of Harry Edward ""Eddie"" Isaacs.",B. Storm,"Adjourn in honor and loving memory of Harry Edward ""Eddie"" Isaacs.",https://apps.legislature.ky.gov/record/24rs/SR265.html
SR266,2024,RS,"A RESOLUTION honoring Transylvania University women's basketball Head Coach Juli Fulks, 2024 Women's Basketball Coaches Association National Coach of the Year.",R. Thomas,"Honor Transylvania University women's basketball Head Coach Juli Fulks, 2024 Women's Basketball Coaches Association National Coach of the Year.",https://apps.legislature.ky.gov/record/24rs/SR266.html
SR267,2024,RS,"A RESOLUTION honoring the Lyon County High School Lyons, 2024 KHSAA Boys' Sweet Sixteen Basketball Champions.",J. Howell,"Honor the Lyon County High School Lyons, 2024 Boys' Sweet Sixteen Basketball Champions.",https://apps.legislature.ky.gov/record/24rs/SR267.html
SR268,2024,RS,A RESOLUTION confirming the appointment of Julia Dianne Pile to the Kentucky Board of Education.,J. Schickel,"Confirm the appointment of Julia Dianne Pile to the Kentucky Board of Education for a term expiring April 14, 2026.",https://apps.legislature.ky.gov/record/24rs/SR268.html
SR269,2024,RS,"A RESOLUTION adjourning the Senate in honor and loving memory of Jarrod Brent ""Pork Chop"" Edmonds.",P. Wheeler,Adjourn in honor and loving memory of Jarrod Brent “Pork Chop” Edmonds.,https://apps.legislature.ky.gov/record/24rs/SR269.html
SR270,2024,RS,A RESOLUTION adjourning the Senate in honor and loving memory of Justine Collins.,P. Wheeler,Adjourn in honor and loving memory of Justine Collins.,https://apps.legislature.ky.gov/record/24rs/SR270.html
SR271,2024,RS,A RESOLUTION adjourning the Senate in honor and loving memory of Robert Willis Lindsey.,P. Wheeler,Adjourn in honor and loving memory of Robert Willis Lindsey.,https://apps.legislature.ky.gov/record/24rs/SR271.html
SR272,2024,RS,A RESOLUTION honoring Pete Fraley upon the occasion of his retirement as head coach of the Boyd County High School girls' basketball team.,R. Webb,Honor Pete Fraley upon the occasion of his retirement as Boyd County High School girls' basketball head coach.,https://apps.legislature.ky.gov/record/24rs/SR272.html
HCR147,2024,RS,"A CONCURRENT RESOLUTION adjourning the General Assembly until April 12, 2024.",S. Rudy,"Adjourn the General Assembly until April 12, 2024.",https://apps.legislature.ky.gov/record/24rs/HCR147.html
SCR259,2024,RS,"A CONCURRENT RESOLUTION adjourning the General Assembly until April 12, 2024.",D. Thayer,"Adjourn the General Assembly until April 12, 2024.",https://apps.legislature.ky.gov/record/24rs/SCR259.html
SR260,2024,RS,"A RESOLUTION honoring the Sacred Heart Academy Valkyries, 2024 KHSAA Girls' Sweet Sixteen Basketball Champions.",J. Adams,"Honor the Sacred Heart Academy Valkyries, 2024 Girls' Sweet Sixteen Basketball Champions.",https://apps.legislature.ky.gov/record/24rs/SR260.html
SR261,2024,RS,A RESOLUTION adjourning the Senate in honor and loving memory of Raymond Jasper Wilcox Sr.,G. Elkins,Adjourn in honor and loving memory of Raymond Jasper Wilcox Sr.,https://apps.legislature.ky.gov/record/24rs/SR261.html
SR262,2024,RS,A RESOLUTION urging the Kentucky Department of Military Affairs to explore the feasibility of moving contractor operations currently housed at Bluegrass Station to the Blue Grass Army Depot.,S. West,Urge the Kentucky Department of Military Affairs to explore the opportunities surrounding moving contractor operations currently housed at Bluegrass Station to the Blue Grass Army Depot.,https://apps.legislature.ky.gov/record/24rs/SR262.html
SR263,2024,RS,A RESOLUTION adjourning the Senate in honor and loving memory of Betty Ries Ewing.,M. Wise,Adjourn in honor and loving memory of Betty Ries Ewing.,https://apps.legislature.ky.gov/record/24rs/SR263.html
SR264,2024,RS,A RESOLUTION honoring Deborah Ruth Wilson on the occasion of her 50th birthday.,G. Boswell,Honor Deborah Ruth Wilson on the occasion of her 50th birthday.,https://apps.legislature.ky.gov/record/24rs/SR264.html
HR145,2024,RS,"A RESOLUTION recognizing July 20, 2024, as Western Kentucky University Pershing Rifles and Rebelettes Day.",DJ Johnson; K. Jackson; S. McPherson,"Recognize July 20, 2024, as Western Kentucky University Pershing Rifles and Rebelettes Day.",https://apps.legislature.ky.gov/record/24rs/HR145.html
HR146,2024,RS,"A RESOLUTION recognizing April 18, 2024, as National Lineman Appreciation Day.",J. Bauman; K. King,"Recognize April 18, 2024, as National Lineman Appreciation Day.",https://apps.legislature.ky.gov/record/24rs/HR146.html
SR256,2024,RS,"A RESOLUTION recognizing June 14, 2024, as Kentucky Society of Certified Public Accountants (KyCPA) Appreciation Day in Kentucky to commemorate the Society's 100 year anniversary.",A. Mays Bledsoe,"Recognize June 14, 2024, as Kentucky Society of Certified Public Accountants Appreciation Day and commemorate the Society on its 100 year anniversary.",https://apps.legislature.ky.gov/record/24rs/SR256.html
SR257,2024,RS,"A RESOLUTION honoring Reed Sheppard, the Southeastern Conference's Freshman of the Year in men's basketball for 2024.",B. Storm; C. Armstrong,"Honor Reed Sheppard, the Southeastern Conference's Freshman of the Year in men's basketball for 2024.",https://apps.legislature.ky.gov/record/24rs/SR257.html
SR258,2024,RS,A RESOLUTION honoring and recognizing Dr. Donna Hedgepath.,J. Howell; M. Wise,Honor and recognize Dr. Donna Hedgepath for her career and commitment to furthering education at Campbellsville University and throughout the Commonwealth of Kentucky.,https://apps.legislature.ky.gov/record/24rs/SR258.html
HR144,2024,RS,A RESOLUTION urging the Kentucky Department of Education to implement flexibilities permitted by the Every Student Succeeds Act of 2015 to improve the assessment and accountability system as it applies to recently arrived English learners and the schools that teach them.,K. Jackson,Urge the Kentucky Department of Education to explore and implement flexibilities within the federal assessment and accountability requirements regarding English learners to improve circumstances for the students and schools.,https://apps.legislature.ky.gov/record/24rs/HR144.html
SR254,2024,RS,A RESOLUTION honoring the Delta Epsilon chapter of the Delta Tau Delta fraternity on the historic milestone of its 100th anniversary at the University of Kentucky.,A. Mays Bledsoe,Honor the Delta Epsilon chapter of Delta fraternity Tau Delta at the University of Kentucky on its 100th anniversary.,https://apps.legislature.ky.gov/record/24rs/SR254.html
SR255,2024,RS,A RESOLUTION recognizing March 2024 as Kentucky Women's History Month throughout the Commonwealth of Kentucky.,R. Webb; D. Harper Angel; C. Armstrong; K. Berg; G. Neal; R. Thomas; D. Yates,Recognize March 2024 as Kentucky Women's History Month in the Commonwealth of Kentucky.,https://apps.legislature.ky.gov/record/24rs/SR255.html
HR140,2024,RS,"A RESOLUTION recognizing May 19 to 25, 2024, as Professional Employer Organization Week in Kentucky.",P. Pratt,"Recognize May 19 to 25, 2024, as Professional Employer Organization Week in Kentucky.",https://apps.legislature.ky.gov/record/24rs/HR140.html
HR141,2024,RS,A RESOLUTION recognizing April 2024 as Child Abuse Prevention Month in Kentucky.,S. Dietz; K. King,Recognize April 2024 as Child Abuse Prevention in Kentucky Month.,https://apps.legislature.ky.gov/record/24rs/HR141.html
HR142,2024,RS,"A RESOLUTION recognizing May 16, 2024, as Tarlov Cyst Disease Day.",K. King,"Recognize May 16, 2024 as Tarlov Cyst Disease Day.",https://apps.legislature.ky.gov/record/24rs/HR142.html
HR143,2024,RS,A RESOLUTION designating October 2024 as National Arts and Humanities Month in Kentucky.,D. Grossberg,Recognize October 2024 as National Arts and Humanities Month in Kentucky.,https://apps.legislature.ky.gov/record/24rs/HR143.html
SCR250,2024,RS,A CONCURRENT RESOLUTION honoring the life of Roy Franklin Whitt.,P. Wheeler,Honor the life of Roy Franklin Whitt.,https://apps.legislature.ky.gov/record/24rs/SCR250.html
SCR253,2024,RS,A CONCURRENT RESOLUTION adjourning the General Assembly in honor and loving memory of Ronald Drake Adams.,P. Wheeler,Adjourn the General Assembly in honor and loving memory of Ronald Drake Adams.,https://apps.legislature.ky.gov/record/24rs/SCR253.html
SR239,2024,RS,A RESOLUTION honoring the Calvary Christian School on the occasion of its 50th anniversary.,C. McDaniel,Honor the Calvary Christian School and recognize its 50 years of service.,https://apps.legislature.ky.gov/record/24rs/SR239.html
